rule,feature_a,value_a,feature_b,value_b,support,support_rate,fraud_count,fraud_rate,global_fraud_rate,fraud_rate_diff,lift,order,strength,business_interpretation
day_name=Saturday AND payment_channel=ATM,day_name,Saturday,payment_channel,ATM,2054,0.02054,51,0.024829600778967866,0.02549,-0.0006603992210321326,0.974091831265903,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=SMART_WATCH AND card_entry_mode=CHIP,payment_channel,SMART_WATCH,card_entry_mode,CHIP,2457,0.02457,61,0.024827024827024827,0.02549,-0.0006629751729751721,0.9739907739123118,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
cross_border=True AND merchant_country=VN,cross_border,True,merchant_country,VN,1008,0.01008,25,0.0248015873015873,0.02549,-0.0006884126984126986,0.9729928325455983,2,LOW_SIGNAL,Giao dịch xuyên biên giới. Risk phụ thuộc vào việc user có quen giao dịch nhiều quốc gia hay không.
time_period=late_evening AND payment_channel=ATM,time_period,late_evening,payment_channel,ATM,1210,0.0121,30,0.024793388429752067,0.02549,-0.000696611570247932,0.9726711820224428,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=ATM AND merchant_country=GB,payment_channel,ATM,merchant_country,GB,726,0.00726,18,0.024793388429752067,0.02549,-0.000696611570247932,0.9726711820224428,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
auth_result=CVV_PASS AND pin_verif_method=NONE,auth_result,CVV_PASS,pin_verif_method,NONE,3188,0.03188,79,0.02478042659974906,0.02549,-0.0007095734002509381,0.9721626755491982,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
day_name=Wednesday AND payment_channel=SMART_WATCH,day_name,Wednesday,payment_channel,SMART_WATCH,2020,0.0202,50,0.024752475247524754,0.02549,-0.0007375247524752451,0.9710661140653101,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=API_SERVER AND merchant_country=DE,payment_channel,API_SERVER,merchant_country,DE,688,0.00688,17,0.024709302325581394,0.02549,-0.0007806976744186046,0.9693723940989171,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=IVR_PHONE AND merchant_country=ID,payment_channel,IVR_PHONE,merchant_country,ID,769,0.00769,19,0.0247074122236671,0.02549,-0.0007825877763328985,0.9692982433765046,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=API_SERVER AND card_entry_mode=CONTACTLESS,payment_channel,API_SERVER,card_entry_mode,CONTACTLESS,2389,0.02389,59,0.0246965257429887,0.02549,-0.0007934742570113,0.9688711550799803,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
card_present=False AND payment_channel=WEB_BROWSER,card_present,False,payment_channel,WEB_BROWSER,9404,0.09404,232,0.02467035304125904,0.02549,-0.0008196469587409584,0.9678443719599467,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
tokenised=True AND payment_channel=POS_TERMINAL,tokenised,True,payment_channel,POS_TERMINAL,6326,0.06326,156,0.024660132785330382,0.02549,-0.0008298672146696169,0.9674434203738871,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=POS_TERMINAL AND term_location=POS_TERMINAL,payment_channel,POS_TERMINAL,term_location,POS_TERMINAL,2071,0.02071,51,0.024625784645098986,0.02549,-0.0008642153549010129,0.9660959060454684,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
card_present=True AND payment_channel=API_SERVER,card_present,True,payment_channel,API_SERVER,4966,0.04966,122,0.024567055980668547,0.02549,-0.0009229440193314516,0.9637919176409787,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=POS_TERMINAL AND merchant_country=CN,payment_channel,POS_TERMINAL,merchant_country,CN,694,0.00694,17,0.024495677233429394,0.02549,-0.0009943227665706045,0.9609916529395605,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
time_period=evening AND payment_channel=MOBILE_APP,time_period,evening,payment_channel,MOBILE_APP,2451,0.02451,60,0.02447980416156671,0.02549,-0.00101019583843329,0.9603689353301965,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
time_period=morning AND payment_channel=SMART_WATCH,time_period,morning,payment_channel,SMART_WATCH,3600,0.036,88,0.024444444444444446,0.02549,-0.001045555555555553,0.9589817357569418,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
tokenised=True AND payment_channel=API_SERVER,tokenised,True,payment_channel,API_SERVER,6466,0.06466,158,0.02443550881534179,0.02549,-0.00105449118465821,0.9586311814571122,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
time_period=afternoon AND payment_channel=ATM,time_period,afternoon,payment_channel,ATM,3562,0.03562,87,0.02442448062886019,0.02549,-0.0010655193711398073,0.9581985338901605,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=MOBILE_APP AND term_location=CALL_CENTER,payment_channel,MOBILE_APP,term_location,CALL_CENTER,2130,0.0213,52,0.024413145539906103,0.02549,-0.0010768544600938956,0.9577538462105181,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
card_present=True AND payment_channel=MOBILE_APP,card_present,True,payment_channel,MOBILE_APP,5082,0.05082,124,0.024399842581660763,0.02549,-0.001090157418339236,0.9572319569109754,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
day_name=Thursday AND payment_channel=IVR_PHONE,day_name,Thursday,payment_channel,IVR_PHONE,1929,0.01929,47,0.02436495593571799,0.02549,-0.001125044064282009,0.9558633164267553,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=POS_TERMINAL AND merchant_country=BR,payment_channel,POS_TERMINAL,merchant_country,BR,739,0.00739,18,0.02435723951285521,0.02549,-0.0011327604871447898,0.9555605928934959,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=MOBILE_APP AND term_location=ONLINE_PORTAL,payment_channel,MOBILE_APP,term_location,ONLINE_PORTAL,2094,0.02094,51,0.024355300859598854,0.02549,-0.001134699140401145,0.9554845374499354,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
day_name=Monday AND payment_channel=WEB_BROWSER,day_name,Monday,payment_channel,WEB_BROWSER,2055,0.02055,50,0.024330900243309004,0.02549,-0.0011590997566909948,0.9545272751396235,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=SMART_WATCH AND merchant_country=VN,payment_channel,SMART_WATCH,merchant_country,VN,740,0.0074,18,0.024324324324324326,0.02549,-0.001165675675675673,0.9542692947949912,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=MOBILE_APP AND merchant_country=PH,payment_channel,MOBILE_APP,merchant_country,PH,699,0.00699,17,0.024320457796852647,0.02549,-0.0011695422031473522,0.9541176067811945,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
auth_result=BIOMETRIC_FAIL AND pin_verif_method=OFFLINE_PIN,auth_result,BIOMETRIC_FAIL,pin_verif_method,OFFLINE_PIN,3084,0.03084,75,0.024319066147859923,0.02549,-0.0011709338521400763,0.9540630109007424,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=WEB_BROWSER AND merchant_country=GB,payment_channel,WEB_BROWSER,merchant_country,GB,701,0.00701,17,0.024251069900142655,0.02549,-0.0012389300998573438,0.9513954452782525,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=POS_TERMINAL AND merchant_country=AU,payment_channel,POS_TERMINAL,merchant_country,AU,702,0.00702,17,0.024216524216524215,0.02549,-0.0012734757834757839,0.9500401811111894,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=POS_TERMINAL AND card_entry_mode=QR_CODE,payment_channel,POS_TERMINAL,card_entry_mode,QR_CODE,2397,0.02397,58,0.024196912807676264,0.02549,-0.0012930871923237351,0.9492708045381038,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=ATM AND card_entry_mode=QR_CODE,payment_channel,ATM,card_entry_mode,QR_CODE,2356,0.02356,57,0.024193548387096774,0.02549,-0.0012964516129032252,0.9491388147154483,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
time_period=evening AND payment_channel=ATM,time_period,evening,payment_channel,ATM,2316,0.02316,56,0.024179620034542316,0.02549,-0.001310379965457683,0.9485923905273564,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
time_period=afternoon AND payment_channel=SMART_WATCH,time_period,afternoon,payment_channel,SMART_WATCH,3558,0.03558,86,0.02417088251826869,0.02549,-0.0013191174817313092,0.9482496084059903,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
day_name=Friday AND payment_channel=POS_TERMINAL,day_name,Friday,payment_channel,POS_TERMINAL,1945,0.01945,47,0.02416452442159383,0.02549,-0.0013254755784061698,0.9480001734638616,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
day_name=Tuesday AND payment_channel=WEB_BROWSER,day_name,Tuesday,payment_channel,WEB_BROWSER,2073,0.02073,50,0.0241196333815726,0.02549,-0.0013703666184273974,0.9462390498851551,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
auth_result=3DS_PASS AND pin_verif_method=ONLINE_PIN,auth_result,3DS_PASS,pin_verif_method,ONLINE_PIN,3076,0.03076,74,0.024057217165149546,0.02549,-0.0014327828348504532,0.9437903948665965,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
time_period=evening AND payment_channel=IVR_PHONE,time_period,evening,payment_channel,IVR_PHONE,2328,0.02328,56,0.024054982817869417,0.02549,-0.0014350171821305817,0.9437027390297927,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
day_name=Saturday AND payment_channel=SMART_WATCH,day_name,Saturday,payment_channel,SMART_WATCH,2079,0.02079,50,0.02405002405002405,0.02549,-0.0014399759499759482,0.9435082012563378,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=IVR_PHONE AND merchant_country=FR,payment_channel,IVR_PHONE,merchant_country,FR,708,0.00708,17,0.02401129943502825,0.02549,-0.0014787005649717494,0.9419889931356709,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=POS_TERMINAL AND merchant_country=KR,payment_channel,POS_TERMINAL,merchant_country,KR,708,0.00708,17,0.02401129943502825,0.02549,-0.0014787005649717494,0.9419889931356709,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=WEB_BROWSER AND term_location=MOBILE_APP,payment_channel,WEB_BROWSER,term_location,MOBILE_APP,2083,0.02083,50,0.02400384061449832,0.02549,-0.00148615938550168,0.9416963756178235,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
card_entry_mode=MANUAL_KEYED AND auth_result=BIOMETRIC_FAIL,card_entry_mode,MANUAL_KEYED,auth_result,BIOMETRIC_FAIL,2083,0.02083,50,0.02400384061449832,0.02549,-0.00148615938550168,0.9416963756178235,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
cross_border=False AND merchant_country=AU,cross_border,False,merchant_country,AU,4042,0.04042,97,0.023998020781791193,0.02549,-0.001491979218208806,0.9414680573476342,2,LOW_SIGNAL,Giao dịch xuyên biên giới. Risk phụ thuộc vào việc user có quen giao dịch nhiều quốc gia hay không.
day_name=Thursday AND payment_channel=MOBILE_APP,day_name,Thursday,payment_channel,MOBILE_APP,1917,0.01917,46,0.023995826812728223,0.02549,-0.001494173187271776,0.9413819855915349,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=SMART_WATCH AND card_entry_mode=CONTACTLESS,payment_channel,SMART_WATCH,card_entry_mode,CONTACTLESS,2335,0.02335,56,0.02398286937901499,0.02549,-0.0015071306209850088,0.9408736515894465,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
auth_result=BIOMETRIC_PASS AND pin_verif_method=NONE,auth_result,BIOMETRIC_PASS,pin_verif_method,NONE,3170,0.0317,76,0.023974763406940065,0.02549,-0.0015152365930599342,0.9405556456233843,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=ATM AND card_entry_mode=MAGSTRIPE,payment_channel,ATM,card_entry_mode,MAGSTRIPE,2380,0.0238,57,0.023949579831932775,0.02549,-0.001540420168067224,0.939567667004032,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=WEB_BROWSER AND merchant_country=BR,payment_channel,WEB_BROWSER,merchant_country,BR,710,0.0071,17,0.023943661971830985,0.02549,-0.0015463380281690135,0.9393355030141619,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
time_period=evening AND payment_channel=POS_TERMINAL,time_period,evening,payment_channel,POS_TERMINAL,2424,0.02424,58,0.02392739273927393,0.02549,-0.0015626072607260698,0.9386972435964664,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
auth_result=AVS_FAIL AND pin_verif_method=ONLINE_PIN,auth_result,AVS_FAIL,pin_verif_method,ONLINE_PIN,3177,0.03177,76,0.023921938936103244,0.02549,-0.001568061063896755,0.9384832850570124,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
day_name=Friday AND payment_channel=API_SERVER,day_name,Friday,payment_channel,API_SERVER,1965,0.01965,47,0.02391857506361323,0.02549,-0.0015714249363867686,0.938351316736494,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
time_period=late_evening AND payment_channel=API_SERVER,time_period,late_evening,payment_channel,API_SERVER,1213,0.01213,29,0.023907666941467436,0.02549,-0.0015823330585325625,0.9379233794220257,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
card_entry_mode=MANUAL_KEYED AND auth_result=BIOMETRIC_PASS,card_entry_mode,MANUAL_KEYED,auth_result,BIOMETRIC_PASS,2093,0.02093,50,0.023889154323936932,0.02549,-0.0016008456760630667,0.9371971096091383,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=POS_TERMINAL AND merchant_country=JP,payment_channel,POS_TERMINAL,merchant_country,JP,754,0.00754,18,0.023872679045092837,0.02549,-0.0016173209549071622,0.936550766774925,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=MOBILE_APP AND merchant_country=ZA,payment_channel,MOBILE_APP,merchant_country,ZA,713,0.00713,17,0.023842917251051893,0.02549,-0.001647082748948106,0.9353831797195722,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
cross_border=False AND merchant_country=HK,cross_border,False,merchant_country,HK,3986,0.03986,95,0.023833416959357753,0.02549,-0.0016565830406422462,0.9350104731015203,2,LOW_SIGNAL,Giao dịch xuyên biên giới. Risk phụ thuộc vào việc user có quen giao dịch nhiều quốc gia hay không.
payment_channel=API_SERVER AND card_entry_mode=MANUAL_KEYED,payment_channel,API_SERVER,card_entry_mode,MANUAL_KEYED,2476,0.02476,59,0.02382875605815832,0.02549,-0.0016612439418416773,0.9348276209556031,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=ATM AND card_entry_mode=CHIP,payment_channel,ATM,card_entry_mode,CHIP,2351,0.02351,56,0.023819651212250107,0.02549,-0.0016703487877498917,0.9344704280992588,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=MOBILE_APP AND card_entry_mode=QR_CODE,payment_channel,MOBILE_APP,card_entry_mode,QR_CODE,2352,0.02352,56,0.023809523809523808,0.02549,-0.0016804761904761906,0.9340731192437743,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
cross_border=True AND merchant_country=US,cross_border,True,merchant_country,US,966,0.00966,23,0.023809523809523808,0.02549,-0.0016804761904761906,0.9340731192437743,2,LOW_SIGNAL,Giao dịch xuyên biên giới. Risk phụ thuộc vào việc user có quen giao dịch nhiều quốc gia hay không.
auth_result=3DS_PASS AND pin_verif_method=NONE,auth_result,3DS_PASS,pin_verif_method,NONE,3153,0.03153,75,0.023786869647954328,0.02549,-0.001703130352045671,0.93318437222261,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
card_entry_mode=CONTACTLESS AND auth_result=BIOMETRIC_PASS,card_entry_mode,CONTACTLESS,auth_result,BIOMETRIC_PASS,2060,0.0206,49,0.02378640776699029,0.02549,-0.001703592233009709,0.9331662521377124,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
card_present=True AND payment_channel=IVR_PHONE,card_present,True,payment_channel,IVR_PHONE,4881,0.04881,116,0.02376562179881172,0.02549,-0.00172437820118828,0.932350796344124,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=WEB_BROWSER AND card_entry_mode=CHIP,payment_channel,WEB_BROWSER,card_entry_mode,CHIP,2399,0.02399,57,0.023759899958315966,0.02549,-0.001730100041684033,0.9321263224133373,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=IVR_PHONE AND card_entry_mode=QR_CODE,payment_channel,IVR_PHONE,card_entry_mode,QR_CODE,2357,0.02357,56,0.023759015697921087,0.02549,-0.0017309843020789119,0.932091631930996,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=SMART_WATCH AND card_entry_mode=MAGSTRIPE,payment_channel,SMART_WATCH,card_entry_mode,MAGSTRIPE,2401,0.02401,57,0.023740108288213244,0.02549,-0.0017498917117867545,0.9313498739981658,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
time_period=afternoon AND payment_channel=IVR_PHONE,time_period,afternoon,payment_channel,IVR_PHONE,3668,0.03668,87,0.02371864776444929,0.02549,-0.0017713522355507078,0.9305079546665082,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
day_name=Friday AND payment_channel=IVR_PHONE,day_name,Friday,payment_channel,IVR_PHONE,1984,0.01984,47,0.023689516129032258,0.02549,-0.001800483870967741,0.9293650894088764,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=API_SERVER AND merchant_country=FR,payment_channel,API_SERVER,merchant_country,FR,760,0.0076,18,0.02368421052631579,0.02549,-0.0018057894736842085,0.9291569449319651,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=SMART_WATCH AND term_location=ONLINE_PORTAL,payment_channel,SMART_WATCH,term_location,ONLINE_PORTAL,2028,0.02028,48,0.023668639053254437,0.02549,-0.0018213609467455615,0.9285460593665923,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
day_name=Sunday AND payment_channel=IVR_PHONE,day_name,Sunday,payment_channel,IVR_PHONE,2028,0.02028,48,0.023668639053254437,0.02549,-0.0018213609467455615,0.9285460593665923,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
card_present=True AND payment_channel=POS_TERMINAL,card_present,True,payment_channel,POS_TERMINAL,4859,0.04859,115,0.023667421280098785,0.02549,-0.0018225787199012133,0.928498284821451,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
card_entry_mode=MAGSTRIPE AND auth_result=AVS_FAIL,card_entry_mode,MAGSTRIPE,auth_result,AVS_FAIL,2071,0.02071,49,0.023660067600193145,0.02549,-0.0018299323998068537,0.928209792082901,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
time_period=afternoon AND payment_channel=MOBILE_APP,time_period,afternoon,payment_channel,MOBILE_APP,3509,0.03509,83,0.02365346252493588,0.02549,-0.0018365374750641192,0.9279506679064684,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
auth_result=CVV_FAIL AND pin_verif_method=NONE,auth_result,CVV_FAIL,pin_verif_method,NONE,3135,0.03135,74,0.023604465709728868,0.02549,-0.0018855342902711313,0.9260284703699047,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
time_period=evening AND payment_channel=WEB_BROWSER,time_period,evening,payment_channel,WEB_BROWSER,2415,0.02415,57,0.02360248447204969,0.02549,-0.0018875155279503078,0.9259507442938286,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=MOBILE_APP AND term_location=MOBILE_APP,payment_channel,MOBILE_APP,term_location,MOBILE_APP,2038,0.02038,48,0.023552502453385672,0.02549,-0.0019374975466143265,0.9239898961704854,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
day_name=Wednesday AND payment_channel=POS_TERMINAL,day_name,Wednesday,payment_channel,POS_TERMINAL,1998,0.01998,47,0.023523523523523524,0.02549,-0.0019664764764764746,0.9228530217153207,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=POS_TERMINAL AND card_entry_mode=MANUAL_KEYED,payment_channel,POS_TERMINAL,card_entry_mode,MANUAL_KEYED,2381,0.02381,56,0.023519529609407813,0.02549,-0.0019704703905921855,0.9226963361870465,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
cross_border=True AND merchant_country=ZA,cross_border,True,merchant_country,ZA,1022,0.01022,24,0.023483365949119372,0.02549,-0.0020066340508806263,0.9212775970623528,2,LOW_SIGNAL,Giao dịch xuyên biên giới. Risk phụ thuộc vào việc user có quen giao dịch nhiều quốc gia hay không.
day_name=Tuesday AND payment_channel=ATM,day_name,Tuesday,payment_channel,ATM,2006,0.02006,47,0.023429710867397806,0.02549,-0.002060289132602193,0.9191726507413812,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=POS_TERMINAL AND merchant_country=MY,payment_channel,POS_TERMINAL,merchant_country,MY,727,0.00727,17,0.023383768913342505,0.02549,-0.0021062310866574938,0.9173702986795804,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
