currency,payment_channel,merchant_country,mcc,card_present,card_entry_mode,auth_result,pin_verif_method,tokenised,recurring_flag,cross_border,auth_characteristics,message_type,term_location,day_name,time_period,ip_score_bin,ip_score_risk_group,decline_rate_risk_group,credit_util_risk_group,txn_count_7d_group,txn_velocity_group,night_ratio_group,amount_to_mean_group,amount_to_max_group,night_unusual_group,high_ip_high_amount_flag,high_decline_high_amount_flag,private_ip_high_score_flag,high_velocity_high_amount_flag,low_mcc_entropy_x_low_night_ratio,low_mcc_entropy_x_high_max_amount_30d,low_mcc_entropy_x_card_not_present,low_night_ratio_x_high_max_amount_30d,cross_border_x_low_country_diversity,high_ip_score_x_card_not_present,amount,mean_amount_30d,std_amount_30d,max_amount_30d,night_ratio_30d,mcc_entropy_30d,distinct_merchants_7d,distinct_countries_30d,device_diversity_30d,decline_rate_30d,chargebacks_365d,credit_util_today,ip_score,txn_count_7d,txn_count_30d,txn_count_ratio_7d_30d,hour,amount_to_mean_30d,amount_to_max_30d,night_unusual_score,fraud
USD,WEB_BROWSER,FR,7605,True,CHIP,3DS_PASS,SIGNATURE,False,SINGLE_PURCHASE,False,MOBILE_TOKEN,0510-AdviceRsp,MOBILE_APP,Thursday,evening,low,low,medium,very_high,2_5,medium,high,extreme,below_half_max,not_night,0,0,0,0,0,0,0,0,0,0,39625.52,11.03,1.48,131363.88,0.874,3.819,31,2,1,0.178,0,1.963,0.1106,3.0,4.0,0.6,20,3293.891936824605,0.3016447013844187,0.0,0
SGD,ATM,PH,7397,False,MAGSTRIPE,CVV_PASS,OFFLINE_PIN,True,MOTO_PHONE,False,CRYPTOGRAM_PRESENT,0500-Advice,ONLINE_PORTAL,Monday,afternoon,medium,medium,medium,medium,11_20,very_low,very_low,extreme,above_max,not_night,0,0,0,0,0,0,0,0,0,0,52144.31,5.99,2.25,36419.71,0.024,3.368,42,17,13,0.252,0,0.405,0.2169,14.0,302.0,0.0462046204620462,14,7459.844062947067,1.431721402465795,0.0,0
CAD,SMART_WATCH,DE,4757,True,CONTACTLESS,BIOMETRIC_FAIL,SIGNATURE,False,MOTO_MAIL,False,MOBILE_TOKEN,0420-RepeatRev,WEARABLE_PAY,Friday,late_evening,medium,medium,medium,high,11_20,very_low,medium,extreme,near_max,medium,0,0,0,0,0,0,0,0,0,0,120205.92,8.12,1.05,207670.38,0.536,3.162,45,11,23,0.263,0,0.609,0.2973,15.0,192.0,0.07772020725388601,22,13180.473684210527,0.5788275688253239,0.46399999999999997,0
EUR,WEB_BROWSER,AU,4502,True,MANUAL_KEYED,BIOMETRIC_PASS,SIGNATURE,True,INSTALLMENT_PLAN,False,CARD_PRESENT,0100-AuthReq,POS_TERMINAL,Thursday,night,high,high,medium,medium,11_20,very_low,medium,extreme,near_max,medium,0,0,0,0,0,0,0,0,0,0,103514.22,5.43,1.01,168731.47,0.562,0.429,73,18,31,0.138,0,0.331,0.5082,14.0,382.0,0.03655352480417755,3,16098.634525660966,0.6134813293493541,0.43799999999999994,0
USD,POS_TERMINAL,CA,3343,False,QR_CODE,AVS_FAIL,SIGNATURE,False,RECURRING_SUBSCRIPTION,False,FORCE_POST,0500-Advice,KIOSK,Sunday,morning,low,low,medium,very_high,gt_20,low,high,extreme,below_half_max,not_night,0,0,0,0,0,0,1,0,0,0,9106.77,8.0,2.22,47111.01,0.921,0.34,113,5,13,0.181,0,1.925,0.1056,69.0,233.0,0.2948717948717949,11,1011.8633333333333,0.1933003919807285,0.0,0
USD,SMART_WATCH,AU,5577,True,MAGSTRIPE,CVV_PASS,ONLINE_PIN,False,SINGLE_PURCHASE,False,MOBILE_TOKEN,0500-Advice,ONLINE_PORTAL,Tuesday,night,medium,medium,medium,low,2_5,very_low,high,extreme,near_max,medium,0,0,0,0,0,0,0,0,0,0,136328.71,20.22,2.21,231247.54,0.646,0.976,60,7,25,0.131,0,0.195,0.2189,4.0,59.0,0.06666666666666667,0,6424.538642789821,0.5895332787830789,0.354,0
CNY,API_SERVER,KR,7095,True,MAGSTRIPE,CVV_PASS,ONLINE_PIN,False,RECURRING_SUBSCRIPTION,False,MOBILE_TOKEN,0210-FinRsp,WEARABLE_PAY,Sunday,afternoon,medium,medium,medium,low,11_20,very_low,low,extreme,much_above_max,not_night,0,0,0,0,0,0,0,0,0,0,151042.15,8.84,1.1,56954.65,0.175,1.469,48,16,35,0.194,0,0.29,0.3048,16.0,235.0,0.06779661016949153,13,15349.811991869918,2.6519256649691467,0.0,0
KRW,IVR_PHONE,VN,5111,False,TOKEN_IN_APP,CVV_PASS,ONLINE_PIN,False,RECURRING_SUBSCRIPTION,False,FALLBACK_MAG,0110-AuthRsp,KIOSK,Wednesday,morning,medium,medium,medium,very_high,gt_20,very_low,high,extreme,near_max,not_night,0,0,0,0,0,0,0,0,0,0,36543.72,9.13,2.76,67843.08,0.933,3.209,47,21,15,0.169,5,1.859,0.3546,66.0,340.0,0.1935483870967742,11,3607.4748272458046,0.5386427231381131,0.0,0
EUR,ATM,ID,3096,False,MANUAL_KEYED,CVV_FAIL,ONLINE_PIN,True,RECURRING_SUBSCRIPTION,True,CARD_PRESENT,0400-Reversal,POS_TERMINAL,Saturday,morning,high,high,low,very_high,0_1,very_low,medium,extreme,extreme,not_night,0,0,0,0,0,0,0,0,0,1,145294.06,6.53,1.57,7805.36,0.575,2.291,79,6,26,0.027,0,1.207,0.6328,1.0,54.0,0.01818181818181818,9,19295.359893758297,18.612267433221117,0.0,0
USD,API_SERVER,CA,3175,False,QR_CODE,3DS_FAIL,NONE,False,MOTO_MAIL,False,E_COMMERCE,0200-FinReq,WEARABLE_PAY,Thursday,afternoon,medium,medium,medium,very_high,gt_20,very_low,high,extreme,above_max,not_night,0,0,0,0,0,0,0,0,0,0,154571.2,6.24,1.25,81216.3,0.692,0.669,54,4,26,0.166,0,1.107,0.2079,25.0,243.0,0.10245901639344263,14,21349.61325966851,1.9031807262738358,0.0,0
USD,IVR_PHONE,PH,7899,True,CHIP,BIOMETRIC_PASS,SIGNATURE,False,RECURRING_SUBSCRIPTION,True,E_COMMERCE,0500-Advice,ONLINE_PORTAL,Tuesday,morning,medium,medium,low,low,gt_20,very_low,very_low,extreme,much_above_max,not_night,0,0,0,0,0,0,0,0,0,0,159346.33,20.26,3.1,78971.71,0.07,1.069,36,9,40,0.033,0,0.197,0.3501,50.0,478.0,0.10438413361169102,6,7495.123706491062,2.017739165846024,0.0,0
USD,WEB_BROWSER,KR,4513,False,QR_CODE,AVS_PASS,NONE,False,SINGLE_PURCHASE,False,E_COMMERCE,0510-AdviceRsp,MOBILE_APP,Tuesday,evening,medium,medium,high,very_high,gt_20,low,medium,extreme,near_max,not_night,0,0,0,0,0,0,0,0,0,0,147700.57,5.35,1.24,166270.23,0.415,0.988,108,25,6,0.305,0,1.625,0.273,85.0,308.0,0.2750809061488673,20,23259.932283464568,0.8883110445505215,0.0,0
HKD,POS_TERMINAL,HK,7016,False,QR_CODE,3DS_FAIL,NONE,True,MOTO_PHONE,False,MOBILE_TOKEN,0400-Reversal,CALL_CENTER,Friday,morning,low,low,high,high,2_5,very_low,medium,extreme,above_max,not_night,0,0,0,0,0,0,0,0,0,0,44608.07,5.35,1.77,25090.03,0.576,3.892,25,18,25,0.336,0,0.8,0.1943,3.0,380.0,0.007874015748031496,8,7024.892913385827,1.7778492951465126,0.0,0
INR,POS_TERMINAL,FR,5593,True,TOKEN_IN_APP,CVV_FAIL,NONE,False,RECURRING_SUBSCRIPTION,False,E_COMMERCE,0110-AuthRsp,ONLINE_PORTAL,Wednesday,morning,low,low,medium,very_high,gt_20,very_low,low,extreme,near_max,not_night,0,0,0,0,0,0,0,0,0,0,99861.4,6.3,6.97,132359.67,0.126,2.446,88,11,27,0.16,0,1.825,0.0974,43.0,461.0,0.09307359307359307,8,13679.643835616438,0.7544642981937156,0.0,0
EUR,WEB_BROWSER,AE,5565,False,CHIP,3DS_PASS,OFFLINE_PIN,True,INSTALLMENT_PLAN,False,E_COMMERCE,0200-FinReq,MOBILE_APP,Saturday,morning,medium,medium,medium,high,gt_20,low,low,extreme,extreme,not_night,0,0,0,0,0,0,0,0,0,0,69465.93,7.57,3.56,1678.69,0.27,2.419,87,12,10,0.226,0,0.767,0.2953,69.0,151.0,0.45394736842105265,10,8105.7094515752615,41.3563990974525,0.0,0
USD,ATM,US,3082,False,TOKEN_IN_APP,3DS_FAIL,ONLINE_PIN,True,INSTALLMENT_PLAN,False,MOBILE_TOKEN,0510-AdviceRsp,POS_TERMINAL,Wednesday,night,medium,medium,low,very_high,gt_20,very_low,high,extreme,much_above_max,low,0,0,0,0,0,0,0,0,0,0,151228.86,5.07,2.02,73793.36,0.877,0.824,68,7,7,0.086,0,1.222,0.3372,40.0,379.0,0.10526315789473684,1,24914.144975288298,2.0493281600382467,0.123,0
USD,MOBILE_APP,PH,4301,True,CHIP,CVV_PASS,SIGNATURE,False,INSTALLMENT_PLAN,False,MOBILE_TOKEN,0200-FinReq,CALL_CENTER,Monday,afternoon,high,high,medium,low,gt_20,very_low,very_low,extreme,much_above_max,not_night,0,0,0,0,0,0,0,0,0,0,190024.21,7.55,4.25,57269.82,0.04,2.435,6,11,2,0.232,0,0.05,0.7476,69.0,359.0,0.19166666666666668,12,22225.053801169586,3.3179935261971103,0.0,0
INR,API_SERVER,MY,3229,False,QR_CODE,AVS_PASS,NONE,False,MOTO_MAIL,True,E_COMMERCE,0500-Advice,MOBILE_APP,Monday,morning,high,high,medium,very_high,gt_20,medium,medium,extreme,much_above_max,not_night,0,0,0,0,0,0,0,0,0,1,139436.48,5.81,2.26,53659.66,0.363,2.883,20,25,12,0.157,0,1.335,0.5942,100.0,187.0,0.5319148936170213,10,20475.25403817915,2.598486116272144,0.0,0
EUR,WEB_BROWSER,MY,3233,False,QR_CODE,AVS_PASS,ONLINE_PIN,False,SINGLE_PURCHASE,False,FALLBACK_MAG,0100-AuthReq,ONLINE_PORTAL,Sunday,morning,medium,medium,low,very_high,6_10,very_low,low,extreme,extreme,not_night,0,0,0,0,0,0,0,0,0,0,149878.48,5.79,3.31,8231.91,0.285,0.591,91,2,39,0.08,0,1.383,0.2576,6.0,185.0,0.03225806451612903,11,22073.413843888073,18.20480000388684,0.0,0
USD,SMART_WATCH,AU,7442,True,MAGSTRIPE,AVS_PASS,SIGNATURE,True,MOTO_PHONE,False,CRYPTOGRAM_PRESENT,0420-RepeatRev,WEARABLE_PAY,Wednesday,morning,medium,medium,medium,high,gt_20,very_low,low,extreme,below_half_max,not_night,0,0,0,0,0,0,0,0,0,0,14404.11,5.27,1.1,244693.65,0.121,2.346,75,17,26,0.249,0,0.785,0.288,43.0,220.0,0.19457013574660634,7,2297.3062200956942,0.05886565153753873,0.0,0
GBP,IVR_PHONE,JP,3149,False,CONTACTLESS,AVS_FAIL,OFFLINE_PIN,True,MOTO_PHONE,False,CRYPTOGRAM_PRESENT,0210-FinRsp,MOBILE_APP,Thursday,afternoon,low,low,low,medium,gt_20,very_low,high,extreme,below_half_max,not_night,0,0,0,0,0,0,1,0,0,0,43881.91,6.09,7.45,111719.08,0.738,0.017,79,18,15,0.091,0,0.558,0.1176,42.0,474.0,0.08842105263157894,13,6189.267983074754,0.39278444841786725,0.0,0
KRW,SMART_WATCH,DE,5752,False,MANUAL_KEYED,CVV_FAIL,OFFLINE_PIN,False,MOTO_MAIL,False,CRYPTOGRAM_PRESENT,0100-AuthReq,POS_TERMINAL,Sunday,night,medium,medium,medium,high,11_20,very_low,high,extreme,near_max,low,0,0,0,0,0,0,0,0,0,0,115909.7,8.17,2.88,139360.24,0.716,2.934,107,5,28,0.118,0,0.831,0.2927,19.0,107.0,0.17592592592592593,1,12640.098146128681,0.8317212160282156,0.28400000000000003,0
USD,IVR_PHONE,SG,5848,False,CHIP,3DS_FAIL,OFFLINE_PIN,False,RECURRING_SUBSCRIPTION,False,CRYPTOGRAM_PRESENT,0400-Reversal,CALL_CENTER,Saturday,morning,medium,medium,low,very_high,2_5,very_low,medium,extreme,near_max,not_night,0,0,0,0,0,0,0,0,0,0,46195.39,16.21,1.97,49150.66,0.485,2.212,21,10,39,0.075,0,1.42,0.2423,3.0,29.0,0.1,11,2684.2178965717603,0.9398541168294213,0.0,0
USD,WEB_BROWSER,SG,7179,True,CONTACTLESS,AVS_PASS,SIGNATURE,True,SINGLE_PURCHASE,True,FORCE_POST,0100-AuthReq,BRANCH_COUNTER,Sunday,evening,medium,medium,high,low,6_10,very_low,medium,extreme,below_half_max,not_night,0,0,0,0,0,0,0,0,0,0,6851.34,5.18,2.14,36644.28,0.316,3.093,99,18,40,0.381,0,0.201,0.296,8.0,439.0,0.01818181818181818,18,1108.6310679611652,0.18696377814550744,0.0,0
EUR,WEB_BROWSER,GB,3317,False,MANUAL_KEYED,3DS_PASS,ONLINE_PIN,True,SINGLE_PURCHASE,False,FORCE_POST,0500-Advice,WEARABLE_PAY,Sunday,night,medium,medium,low,very_high,2_5,very_low,high,extreme,near_max,medium,0,0,0,0,0,0,0,0,0,0,62298.93,7.49,2.13,109629.08,0.66,0.484,114,23,33,0.047,2,0.984,0.2761,2.0,12.0,0.15384615384615385,4,7337.918727915194,0.5682649323981156,0.33999999999999997,0
EUR,MOBILE_APP,FR,5341,True,TOKEN_IN_APP,AVS_FAIL,ONLINE_PIN,True,MOTO_PHONE,False,E_COMMERCE,0110-AuthRsp,POS_TERMINAL,Wednesday,afternoon,medium,medium,low,medium,2_5,very_low,high,extreme,below_half_max,not_night,0,0,0,0,0,0,0,0,0,0,59336.6,5.06,3.29,237300.04,0.78,1.847,37,4,35,0.07,0,0.384,0.3494,3.0,31.0,0.09375,12,9791.518151815182,0.25004778740118455,0.0,0
USD,ATM,CN,3066,False,QR_CODE,3DS_PASS,SIGNATURE,False,INSTALLMENT_PLAN,False,MOBILE_TOKEN,0420-RepeatRev,POS_TERMINAL,Sunday,morning,medium,medium,medium,very_high,2_5,very_low,medium,extreme,much_above_max,not_night,0,0,0,0,0,0,1,0,0,0,135879.79,7.06,1.22,34661.2,0.323,0.258,68,24,12,0.227,0,1.01,0.3974,2.0,79.0,0.025,7,16858.5347394541,3.9201144185885495,0.0,0
KRW,POS_TERMINAL,BR,5227,False,MANUAL_KEYED,AVS_PASS,OFFLINE_PIN,False,INSTALLMENT_PLAN,False,E_COMMERCE,0210-FinRsp,MOBILE_APP,Tuesday,morning,low,low,medium,high,11_20,high,high,extreme,much_above_max,not_night,0,0,0,0,0,0,0,0,0,0,168716.33,7.76,1.18,63154.04,0.666,1.545,93,23,36,0.107,0,0.852,0.1895,13.0,15.0,0.8125,11,19259.85502283105,2.6714626417780747,0.0,0
EUR,MOBILE_APP,AE,5743,False,TOKEN_IN_APP,BIOMETRIC_PASS,ONLINE_PIN,True,MOTO_MAIL,False,E_COMMERCE,0210-FinRsp,BRANCH_COUNTER,Thursday,evening,low,low,medium,very_high,gt_20,high,medium,extreme,near_max,not_night,0,0,0,0,0,0,0,0,0,0,126877.28,5.21,1.35,127172.6,0.363,1.435,67,1,23,0.232,0,1.987,0.0794,85.0,94.0,0.8947368421052632,21,20431.123993558776,0.997669956657671,0.0,0
AUD,SMART_WATCH,MY,3146,False,QR_CODE,AVS_FAIL,ONLINE_PIN,False,INSTALLMENT_PLAN,False,CRYPTOGRAM_PRESENT,0510-AdviceRsp,MOBILE_APP,Friday,afternoon,medium,medium,medium,medium,gt_20,low,high,extreme,below_half_max,not_night,0,0,0,0,0,0,0,0,0,0,81539.85,17.22,1.66,186021.84,0.71,2.631,111,9,26,0.135,0,0.464,0.283,91.0,325.0,0.2791411042944785,15,4475.293633369924,0.43833246498118195,0.0,0
HKD,ATM,FR,3290,False,CHIP,CVV_PASS,ONLINE_PIN,True,RECURRING_SUBSCRIPTION,True,CRYPTOGRAM_PRESENT,0110-AuthRsp,KIOSK,Tuesday,night,medium,medium,low,medium,gt_20,high,high,extreme,below_half_max,low,0,0,0,0,0,0,0,0,0,0,57826.18,5.49,6.55,199249.4,0.946,1.392,104,11,39,0.013,0,0.564,0.4127,33.0,36.0,0.8918918918918919,2,8910.04314329738,0.2902186394606987,0.05400000000000005,0
CNY,IVR_PHONE,JP,5561,False,MAGSTRIPE,CVV_PASS,ONLINE_PIN,False,INSTALLMENT_PLAN,False,E_COMMERCE,0100-AuthReq,WEARABLE_PAY,Thursday,afternoon,low,low,medium,very_high,2_5,very_low,low,extreme,near_max,not_night,0,0,0,0,0,0,0,0,0,0,38676.45,9.15,3.34,47240.28,0.223,2.837,22,20,37,0.243,0,1.164,0.1974,4.0,156.0,0.025477707006369428,17,3810.4876847290634,0.8187002977057353,0.0,0
USD,API_SERVER,VN,7207,True,CONTACTLESS,BIOMETRIC_FAIL,ONLINE_PIN,True,MOTO_MAIL,True,CARD_PRESENT,0100-AuthReq,KIOSK,Sunday,evening,low,low,medium,low,gt_20,low,medium,extreme,above_max,not_night,0,0,0,0,0,0,0,0,0,0,158400.52,6.1,1.27,128705.78,0.58,0.97,50,10,12,0.251,0,0.028,0.1267,67.0,296.0,0.2255892255892256,20,22309.9323943662,1.2307084366495689,0.0,0
USD,POS_TERMINAL,MY,7996,False,TOKEN_IN_APP,AVS_PASS,SIGNATURE,True,SINGLE_PURCHASE,False,CARD_PRESENT,0510-AdviceRsp,ONLINE_PORTAL,Wednesday,morning,medium,medium,low,medium,gt_20,medium,high,extreme,near_max,not_night,0,0,0,0,0,0,0,0,0,0,173014.19,5.8,3.58,178202.93,0.636,1.919,51,24,26,0.063,0,0.381,0.3756,68.0,126.0,0.5354330708661418,8,25443.26323529412,0.9708775221736131,0.0,0
USD,POS_TERMINAL,AE,4124,False,TOKEN_IN_APP,BIOMETRIC_PASS,OFFLINE_PIN,False,MOTO_PHONE,False,FORCE_POST,0200-FinReq,CALL_CENTER,Monday,evening,high,high,medium,very_high,6_10,very_low,low,extreme,above_max,not_night,0,0,0,0,0,0,0,0,0,1,131860.37,5.05,1.79,82038.19,0.128,0.735,106,19,28,0.162,0,1.873,0.6026,6.0,368.0,0.016260162601626018,20,21795.102479338842,1.6072851279979725,0.0,0
JPY,MOBILE_APP,ZA,4241,False,CONTACTLESS,BIOMETRIC_FAIL,ONLINE_PIN,False,MOTO_MAIL,True,FALLBACK_MAG,0510-AdviceRsp,ONLINE_PORTAL,Saturday,night,medium,medium,medium,very_high,2_5,very_low,low,extreme,near_max,high,0,0,0,0,0,0,0,0,0,0,112260.07,7.42,2.32,170080.87,0.264,2.62,14,24,25,0.184,0,1.152,0.4563,2.0,212.0,0.009389671361502348,2,13332.549881235156,0.6600354876154643,0.736,0
EUR,IVR_PHONE,AE,3325,True,QR_CODE,BIOMETRIC_FAIL,ONLINE_PIN,False,INSTALLMENT_PLAN,False,E_COMMERCE,0500-Advice,POS_TERMINAL,Friday,afternoon,low,low,low,very_high,gt_20,low,medium,extreme,near_max,not_night,0,0,0,0,0,0,0,0,0,0,44862.94,6.3,4.24,68279.14,0.448,2.749,31,3,10,0.055,0,1.659,0.0337,89.0,269.0,0.3296296296296296,16,6145.608219178082,0.6570422966326666,0.0,0
USD,API_SERVER,VN,3060,False,CHIP,BIOMETRIC_PASS,OFFLINE_PIN,True,MOTO_PHONE,False,FALLBACK_MAG,0210-FinRsp,BRANCH_COUNTER,Thursday,afternoon,high,high,medium,very_high,gt_20,high,low,extreme,near_max,not_night,0,0,0,0,0,0,0,0,0,0,186089.15,5.99,1.81,192096.63,0.148,1.067,43,19,17,0.109,0,1.103,0.5036,86.0,102.0,0.8349514563106796,15,26622.19599427754,0.9687217380037432,0.0,0
EUR,IVR_PHONE,GB,3086,False,CONTACTLESS,BIOMETRIC_PASS,NONE,True,MOTO_PHONE,False,FALLBACK_MAG,0100-AuthReq,KIOSK,Sunday,morning,medium,medium,medium,very_high,gt_20,very_low,medium,extreme,above_max,not_night,0,0,0,0,0,0,0,0,0,0,117493.49,10.17,6.07,73498.92,0.556,0.918,51,11,38,0.102,0,1.65,0.2722,86.0,474.0,0.18105263157894738,7,10518.665174574755,1.5985526242749653,0.0,0
USD,POS_TERMINAL,JP,3173,True,MAGSTRIPE,AVS_FAIL,SIGNATURE,False,INSTALLMENT_PLAN,True,FORCE_POST,0420-RepeatRev,MOBILE_APP,Tuesday,evening,high,high,medium,low,gt_20,medium,medium,extreme,extreme,not_night,0,0,0,0,0,0,0,0,0,0,147093.8,5.06,1.59,28267.05,0.547,3.502,24,14,37,0.279,0,0.055,0.6405,96.0,150.0,0.6357615894039735,20,24272.904290429044,5.203535440187774,0.0,0
USD,API_SERVER,VN,3165,False,TOKEN_IN_APP,3DS_PASS,OFFLINE_PIN,True,MOTO_PHONE,False,CRYPTOGRAM_PRESENT,0420-RepeatRev,WEARABLE_PAY,Thursday,afternoon,medium,medium,medium,very_high,11_20,medium,medium,extreme,near_max,not_night,0,0,0,0,0,0,0,0,0,0,87252.52,5.96,1.61,133051.0,0.552,3.008,38,16,39,0.28,0,1.387,0.2156,20.0,26.0,0.7407407407407407,12,12536.281609195403,0.6557775907164116,0.0,0
USD,ATM,CA,3174,False,MAGSTRIPE,BIOMETRIC_PASS,ONLINE_PIN,False,MOTO_MAIL,False,CARD_PRESENT,0110-AuthRsp,POS_TERMINAL,Wednesday,night,low,low,medium,very_high,gt_20,very_low,low,extreme,near_max,high,0,0,0,0,0,0,0,0,0,0,33981.37,5.63,1.44,43030.83,0.288,2.856,101,23,11,0.232,0,0.92,0.0227,25.0,419.0,0.05952380952380952,5,5125.395173453998,0.7896798718529981,0.712,0
CNY,ATM,SG,7111,False,CONTACTLESS,3DS_FAIL,NONE,True,MOTO_PHONE,False,CARD_PRESENT,0200-FinReq,POS_TERMINAL,Monday,morning,medium,medium,low,very_high,gt_20,low,high,extreme,near_max,not_night,0,0,0,0,0,0,0,0,0,0,108870.06,7.83,1.28,170838.38,0.975,3.303,22,20,20,0.076,2,1.277,0.2661,45.0,135.0,0.33088235294117646,9,12329.565118912797,0.6372656000039335,0.0,0
INR,WEB_BROWSER,BR,5960,False,CONTACTLESS,BIOMETRIC_FAIL,ONLINE_PIN,False,INSTALLMENT_PLAN,False,CRYPTOGRAM_PRESENT,0110-AuthRsp,POS_TERMINAL,Saturday,night,medium,medium,high,very_high,6_10,very_low,low,extreme,near_max,high,0,0,0,0,0,0,1,0,0,0,27252.77,6.67,2.29,27833.33,0.258,0.166,109,17,37,0.392,0,1.981,0.2159,10.0,209.0,0.047619047619047616,2,3553.1642764015646,0.9791063769093777,0.742,0
GBP,API_SERVER,JP,5436,False,CHIP,AVS_PASS,NONE,False,MOTO_PHONE,True,CARD_PRESENT,0500-Advice,KIOSK,Sunday,late_evening,very_high,very_high,high,low,2_5,very_low,high,extreme,above_max,low,1,0,0,0,0,0,0,0,0,1,71037.97,5.51,1.2,65748.86,0.871,3.676,9,15,14,0.378,0,0.193,0.8039,4.0,35.0,0.1111111111111111,22,10912.130568356375,1.080427699770007,0.129,0
EUR,ATM,MY,3131,True,CONTACTLESS,BIOMETRIC_PASS,SIGNATURE,True,MOTO_MAIL,False,CARD_PRESENT,0210-FinRsp,KIOSK,Sunday,night,high,high,low,medium,gt_20,low,medium,extreme,above_max,high,0,0,0,0,0,0,0,0,0,0,99077.28,7.67,1.33,88934.37,0.311,3.18,114,12,17,0.02,0,0.342,0.5396,32.0,127.0,0.25,0,11427.598615916955,1.114036856202431,0.6890000000000001,0
GBP,ATM,VN,7272,True,MANUAL_KEYED,BIOMETRIC_PASS,ONLINE_PIN,True,RECURRING_SUBSCRIPTION,False,FALLBACK_MAG,0420-RepeatRev,ONLINE_PORTAL,Saturday,evening,medium,medium,high,very_high,gt_20,low,low,extreme,below_half_max,not_night,0,0,0,0,0,1,0,0,0,0,89153.56,5.41,2.05,229754.77,0.263,0.301,44,7,19,0.428,0,0.992,0.4143,67.0,244.0,0.27346938775510204,19,13908.511700468018,0.388036217762888,0.0,0
CNY,API_SERVER,ZA,5151,True,CONTACTLESS,AVS_PASS,SIGNATURE,True,RECURRING_SUBSCRIPTION,True,CRYPTOGRAM_PRESENT,0500-Advice,WEARABLE_PAY,Thursday,late_evening,low,low,medium,very_high,gt_20,very_low,high,extreme,much_above_max,medium,0,0,0,0,0,0,0,0,0,0,115137.4,9.67,1.58,43832.33,0.645,1.732,38,5,8,0.163,0,1.749,0.0121,52.0,447.0,0.11607142857142858,23,10790.759137769446,2.626708944996878,0.355,0
USD,POS_TERMINAL,ID,7059,True,MAGSTRIPE,3DS_FAIL,OFFLINE_PIN,True,MOTO_PHONE,False,CRYPTOGRAM_PRESENT,0510-AdviceRsp,ONLINE_PORTAL,Monday,night,medium,medium,medium,very_high,gt_20,very_low,very_low,extreme,extreme,very_high,0,0,0,0,0,0,0,0,0,0,114915.86,8.29,4.67,9473.28,0.032,1.208,79,15,18,0.228,3,1.73,0.229,71.0,493.0,0.1437246963562753,1,12369.84499461787,12.129244649725361,0.968,0
JPY,POS_TERMINAL,AU,3215,False,CONTACTLESS,3DS_PASS,OFFLINE_PIN,False,INSTALLMENT_PLAN,False,CRYPTOGRAM_PRESENT,0500-Advice,WEARABLE_PAY,Thursday,late_evening,medium,medium,medium,low,gt_20,very_low,low,extreme,near_max,high,0,0,0,0,0,0,0,0,0,0,168780.47,8.93,1.05,178422.29,0.15,3.527,1,9,21,0.23,0,0.144,0.2827,73.0,456.0,0.15973741794310722,22,16997.026183282982,0.9459553738752379,0.85,0
USD,IVR_PHONE,JP,5237,True,MANUAL_KEYED,AVS_PASS,ONLINE_PIN,True,MOTO_PHONE,False,CRYPTOGRAM_PRESENT,0100-AuthReq,MOBILE_APP,Tuesday,night,medium,medium,medium,very_high,gt_20,low,high,extreme,above_max,low,0,0,0,0,0,0,0,0,0,0,178672.25,5.54,1.8,112264.06,0.735,2.907,32,12,2,0.133,0,1.188,0.4301,94.0,257.0,0.3643410852713178,0,27319.915902140674,1.591521440419664,0.265,0
CNY,IVR_PHONE,VN,4562,True,CONTACTLESS,BIOMETRIC_PASS,SIGNATURE,False,MOTO_MAIL,False,CRYPTOGRAM_PRESENT,0110-AuthRsp,WEARABLE_PAY,Monday,morning,low,low,low,very_high,gt_20,very_low,medium,extreme,near_max,not_night,0,0,0,0,0,0,0,0,0,0,197175.8,5.18,1.04,206595.66,0.331,1.416,39,15,28,0.063,0,1.027,0.1694,36.0,226.0,0.15859030837004406,10,31905.46925566343,0.9543997468303698,0.0,0
CNY,IVR_PHONE,DE,3101,False,QR_CODE,CVV_PASS,OFFLINE_PIN,False,RECURRING_SUBSCRIPTION,False,FORCE_POST,0100-AuthReq,KIOSK,Sunday,morning,medium,medium,medium,very_high,gt_20,very_low,low,extreme,near_max,not_night,0,0,0,0,0,0,0,0,0,0,114111.43,5.25,1.69,169882.35,0.164,1.746,44,21,38,0.247,0,1.823,0.2349,28.0,388.0,0.07197943444730077,6,18257.8288,0.6717046137835166,0.0,0
USD,MOBILE_APP,SG,4047,False,MAGSTRIPE,CVV_PASS,NONE,True,SINGLE_PURCHASE,True,CRYPTOGRAM_PRESENT,0200-FinReq,KIOSK,Thursday,evening,low,low,low,high,11_20,very_low,low,extreme,near_max,not_night,0,0,0,0,0,0,0,0,0,0,87225.29,8.85,1.56,109176.47,0.255,2.617,19,17,23,0.091,0,0.683,0.0443,11.0,62.0,0.1746031746031746,21,8855.359390862945,0.7989312263784826,0.0,0
