night_ratio_30d,mcc_entropy_30d,distinct_merchants_7d,distinct_countries_30d,device_diversity_30d,decline_rate_30d,chargebacks_365d,credit_util_today,spending_trend,ip_score,txn_count_7d,txn_count_30d,txn_count_ratio_7d_30d,hour,log_mean_amount_30d,amount_to_mean_30d,log_amount_to_max_30d,amount_z_30d,night_unusual_score,currency,payment_channel,merchant_country,mcc,card_entry_mode,auth_result,pin_verif_method,recurring_flag,auth_characteristics,message_type,term_location,day_name,time_period,night_ratio_group,night_unusual_group,amount_to_max_group,ip_score_risk_group,decline_rate_risk_group,credit_util_risk_group,txn_count_7d_group,txn_velocity_group,very_low_mcc_entropy_flag,low_mcc_entropy_flag,low_night_ratio_flag,high_max_amount_30d_flag,low_spending_trend_flag,low_country_diversity_flag,night_transaction_flag,card_not_present_flag,cross_border_flag,tokenised_flag,low_mcc_entropy_x_low_night_ratio,low_mcc_entropy_x_low_night_ratio_x_card_not_present,low_mcc_entropy_x_high_max_amount_30d,low_mcc_entropy_x_low_spending_trend,low_night_ratio_x_high_max_amount_30d,low_night_ratio_x_night_transaction,low_mcc_entropy_x_card_not_present,cross_border_x_low_country_diversity,fraud,y_true,fraud_probability,y_pred,threshold,error_type
0.019,0.047,73,13,39,0.228,0,1.228,0.574,0.3386,21.0,24.0,0.84,23,1.884034745337226,24097.693009118542,0.5338223294514773,37841.82338902149,0.981,EUR,SMART_WATCH,KR,5797,MANUAL_KEYED,3DS_PASS,OFFLINE_PIN,INSTALLMENT_PLAN,CARD_PRESENT,0400-Reversal,MOBILE_APP,Wednesday,late_evening,very_low,very_high,near_max,medium,medium,very_high,gt_20,high,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0.7496381555372368,1,0.66,FP
0.069,1.445,43,1,6,0.197,0,1.649,2.314,0.4271,57.0,491.0,0.11585365853658537,0,1.8531680973566984,2902.260188087774,0.07162969938458846,4492.970873786407,0.931,INR,MOBILE_APP,AE,3186,QR_CODE,AVS_FAIL,ONLINE_PIN,INSTALLMENT_PLAN,FORCE_POST,0500-Advice,POS_TERMINAL,Thursday,night,very_low,very_high,below_half_max,medium,medium,very_high,gt_20,very_low,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0.6614106674480045,1,0.66,FP
0.097,0.653,54,10,1,0.072,0,0.249,3.685,0.5549,19.0,304.0,0.06229508196721312,2,1.8748743759385615,22226.723926380368,0.5766889789043715,47357.098039215685,0.903,USD,SMART_WATCH,GB,5314,QR_CODE,CVV_FAIL,OFFLINE_PIN,SINGLE_PURCHASE,CARD_PRESENT,0500-Advice,BRANCH_COUNTER,Thursday,night,very_low,very_high,near_max,high,low,low,11_20,very_low,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.6671498446358458,1,0.66,FP
0.183,1.924,86,1,9,0.13,0,0.488,2.764,0.4719,95.0,187.0,0.5053191489361702,2,2.089391872533004,7694.46905940594,0.25644127409640843,22687.675182481747,0.817,EUR,WEB_BROWSER,SG,3193,MANUAL_KEYED,BIOMETRIC_FAIL,OFFLINE_PIN,SINGLE_PURCHASE,E_COMMERCE,0510-AdviceRsp,WEARABLE_PAY,Thursday,night,low,high,below_half_max,medium,medium,medium,gt_20,medium,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6869617499151741,1,0.66,FP
0.229,1.575,63,2,14,0.11,0,0.254,2.159,0.2188,78.0,222.0,0.34977578475336324,3,1.8115620965242347,18389.06699346405,0.5985877764295617,47284.02100840336,0.771,JPY,API_SERVER,VN,3070,MANUAL_KEYED,3DS_PASS,SIGNATURE,MOTO_PHONE,CRYPTOGRAM_PRESENT,0420-RepeatRev,WEARABLE_PAY,Thursday,night,low,high,near_max,medium,medium,low,gt_20,low,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7163688047809859,1,0.66,FP
0.24,1.145,33,8,30,0.077,0,0.68,1.431,0.1622,52.0,141.0,0.36619718309859156,7,2.191653532286764,9116.48715083799,0.31865301851384464,23376.679083094554,0.0,GBP,MOBILE_APP,FR,7787,QR_CODE,3DS_PASS,NONE,RECURRING_SUBSCRIPTION,E_COMMERCE,0110-AuthRsp,POS_TERMINAL,Thursday,morning,low,not_night,below_half_max,low,low,high,gt_20,low,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.7975250287007198,1,0.66,FP
0.298,1.062,3,3,16,0.156,0,0.78,1.014,0.5041,95.0,496.0,0.19114688128772636,7,1.8115620965242347,1157.9183006535948,0.04308841414677721,1529.4470842332614,0.0,USD,SMART_WATCH,TH,7517,QR_CODE,CVV_FAIL,NONE,RECURRING_SUBSCRIPTION,FALLBACK_MAG,0100-AuthReq,BRANCH_COUNTER,Thursday,morning,low,not_night,below_half_max,high,medium,high,gt_20,very_low,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.860686584140077,1,0.66,FP
0.01,2.278,35,4,4,0.176,0,0.629,0.626,0.1823,53.0,121.0,0.4344262295081967,7,2.1090003439213802,22790.462378640776,0.8717118436499606,68786.14285714286,0.0,HKD,SMART_WATCH,GB,3325,CHIP,3DS_PASS,ONLINE_PIN,MOTO_MAIL,FORCE_POST,0110-AuthRsp,ONLINE_PORTAL,Thursday,morning,very_low,not_night,above_max,low,medium,high,gt_20,low,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7610831137313051,1,0.66,FP
0.672,0.723,120,13,19,0.048,0,0.872,1.014,0.3464,44.0,56.0,0.7719298245614035,9,2.529720665577793,10341.139442231075,0.4487069095633132,56177.380952380954,0.0,EUR,ATM,GB,5433,CHIP,CVV_PASS,OFFLINE_PIN,RECURRING_SUBSCRIPTION,E_COMMERCE,0210-FinRsp,POS_TERMINAL,Thursday,morning,high,not_night,near_max,medium,low,high,gt_20,medium,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8184253588345872,1,0.66,FP
0.394,0.027,39,17,10,0.114,0,1.277,0.513,0.0954,61.0,81.0,0.7439024390243902,10,1.8625285401162623,7574.139751552794,0.21622360745291322,15053.092592592591,0.0,USD,WEB_BROWSER,BR,7369,TOKEN_IN_APP,CVV_FAIL,NONE,MOTO_PHONE,MOBILE_TOKEN,0400-Reversal,WEARABLE_PAY,Thursday,morning,medium,not_night,below_half_max,low,medium,very_high,gt_20,medium,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0.706121772463829,1,0.66,FP
0.079,0.61,80,3,12,0.17,0,1.211,1.747,0.0867,70.0,444.0,0.15730337078651685,10,1.9837562915454279,730.5213204951858,0.04794851966806441,2009.3257575757577,0.0,SGD,IVR_PHONE,VN,4103,CHIP,3DS_FAIL,SIGNATURE,MOTO_PHONE,FORCE_POST,0110-AuthRsp,KIOSK,Thursday,morning,very_low,not_night,below_half_max,low,medium,very_high,gt_20,very_low,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9501749532756671,1,0.66,FP
0.529,0.033,84,6,20,0.161,3,0.873,0.459,0.3792,45.0,60.0,0.7377049180327869,11,2.012232791986386,10839.505347593582,0.31800985530469694,20370.105527638192,0.0,KRW,POS_TERMINAL,PH,5460,QR_CODE,BIOMETRIC_PASS,SIGNATURE,INSTALLMENT_PLAN,FORCE_POST,0510-AdviceRsp,WEARABLE_PAY,Thursday,morning,medium,not_night,below_half_max,medium,medium,high,gt_20,medium,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.8468716126761996,1,0.66,FP
0.041,0.841,104,1,5,0.076,0,0.901,3.757,0.5344,91.0,241.0,0.3760330578512397,13,2.089391872533004,3251.6311881188117,0.2115402074027779,10990.0,0.0,JPY,MOBILE_APP,KR,5800,MAGSTRIPE,CVV_FAIL,ONLINE_PIN,MOTO_PHONE,FALLBACK_MAG,0400-Reversal,WEARABLE_PAY,Thursday,afternoon,very_low,not_night,below_half_max,high,low,very_high,gt_20,low,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0.7852779511463447,1,0.66,FP
0.329,1.305,92,7,8,0.216,2,0.288,0.289,0.2012,52.0,363.0,0.14285714285714285,14,1.8341801851120072,12616.808306709267,0.3905426071700229,18538.957746478874,0.0,USD,ATM,DE,4973,QR_CODE,3DS_FAIL,ONLINE_PIN,MOTO_PHONE,MOBILE_TOKEN,0110-AuthRsp,KIOSK,Thursday,afternoon,medium,not_night,below_half_max,medium,medium,low,gt_20,very_low,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6747087861709471,1,0.66,FP
0.184,0.451,60,16,35,0.13,0,1.034,1.576,0.1981,52.0,100.0,0.5148514851485149,16,1.9823798288367047,22444.831955922866,0.5210187086736848,62192.068702290075,0.0,GBP,IVR_PHONE,TH,5485,CHIP,3DS_PASS,ONLINE_PIN,SINGLE_PURCHASE,FALLBACK_MAG,0100-AuthReq,CALL_CENTER,Thursday,afternoon,low,not_night,near_max,low,medium,very_high,gt_20,medium,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9002463608472772,1,0.66,FP
0.303,0.653,97,24,8,0.091,0,0.097,1.24,0.7038,16.0,26.0,0.5925925925925926,19,2.960623096440423,5371.668565510098,0.5126966998793043,48461.967289719636,0.0,THB,SMART_WATCH,JP,5365,TOKEN_IN_APP,AVS_FAIL,ONLINE_PIN,SINGLE_PURCHASE,E_COMMERCE,0400-Reversal,ONLINE_PORTAL,Thursday,evening,medium,not_night,near_max,high,low,low,11_20,medium,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.6955442849743771,1,0.66,FP
0.728,0.909,37,6,8,0.091,0,0.407,1.078,0.4177,36.0,125.0,0.2857142857142857,19,1.9242486522741338,14326.264233576643,0.5640395228666838,47405.34299516908,0.0,THB,ATM,KR,5741,CHIP,BIOMETRIC_PASS,OFFLINE_PIN,RECURRING_SUBSCRIPTION,FORCE_POST,0400-Reversal,MOBILE_APP,Thursday,evening,high,not_night,near_max,medium,low,medium,gt_20,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7403535172924959,1,0.66,FP
0.058,0.629,40,21,19,0.19,0,0.397,0.752,0.3138,42.0,455.0,0.09210526315789473,19,1.891604804197771,11711.591251885371,0.39527602039662074,23671.408536585368,0.0,USD,ATM,FR,7008,CONTACTLESS,3DS_PASS,OFFLINE_PIN,MOTO_MAIL,CRYPTOGRAM_PRESENT,0100-AuthReq,ONLINE_PORTAL,Thursday,evening,very_low,not_night,below_half_max,medium,medium,medium,gt_20,very_low,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7667016745162805,1,0.66,FP
0.073,0.09,48,7,25,0.089,0,1.067,2.919,0.3003,85.0,274.0,0.3090909090909091,21,1.851599469584072,21818.25431711146,0.469154203798379,21153.258751902587,0.0,USD,POS_TERMINAL,SG,3055,QR_CODE,3DS_FAIL,NONE,SINGLE_PURCHASE,CARD_PRESENT,0210-FinRsp,MOBILE_APP,Thursday,evening,very_low,not_night,near_max,medium,low,very_high,gt_20,low,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0.75721519938962,1,0.66,FP
0.39,0.946,100,2,24,0.18,0,0.413,1.503,0.1168,41.0,114.0,0.3565217391304348,23,2.046401687601636,20729.89276485788,0.6094652136397561,68859.49785407726,0.61,USD,POS_TERMINAL,CA,5344,CHIP,CVV_FAIL,NONE,RECURRING_SUBSCRIPTION,FALLBACK_MAG,0400-Reversal,BRANCH_COUNTER,Thursday,late_evening,medium,high,near_max,low,medium,medium,gt_20,low,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8355299654416362,1,0.66,FP
0.256,0.756,75,6,27,0.089,0,0.185,1.919,0.1934,37.0,499.0,0.074,0,1.998773638612381,21238.79674796748,0.8261532645758738,69352.18584070797,0.744,EUR,WEB_BROWSER,VN,3269,CONTACTLESS,AVS_FAIL,ONLINE_PIN,SINGLE_PURCHASE,CARD_PRESENT,0500-Advice,MOBILE_APP,Friday,night,low,high,above_max,low,low,low,gt_20,very_low,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7965238270499589,1,0.66,FP
0.113,0.683,36,9,31,0.103,0,1.731,2.456,0.0877,42.0,325.0,0.12883435582822086,2,2.2192034840549946,7134.658695652174,0.48851865276913675,32652.069651741298,0.887,EUR,IVR_PHONE,PH,5308,MANUAL_KEYED,3DS_FAIL,OFFLINE_PIN,INSTALLMENT_PLAN,FORCE_POST,0210-FinRsp,MOBILE_APP,Friday,night,low,high,near_max,low,medium,very_high,gt_20,very_low,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.7460134784110486,1,0.66,FP
0.107,0.683,54,7,15,0.194,0,0.434,3.245,0.1524,94.0,294.0,0.31864406779661014,2,1.888583653863595,5440.254160363086,0.17676896530787223,17203.095693779906,0.893,CHF,MOBILE_APP,HK,5881,CHIP,AVS_PASS,OFFLINE_PIN,RECURRING_SUBSCRIPTION,MOBILE_TOKEN,0100-AuthReq,MOBILE_APP,Friday,night,low,high,below_half_max,low,medium,medium,gt_20,low,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8625608277521246,1,0.66,FP
0.668,0.673,15,4,10,0.158,0,0.141,0.567,0.2778,34.0,455.0,0.07456140350877193,4,2.174751721484161,11054.877272727272,0.4794554994320903,36986.737642585555,0.33199999999999996,IDR,API_SERVER,KR,7770,QR_CODE,AVS_FAIL,NONE,SINGLE_PURCHASE,CARD_PRESENT,0210-FinRsp,KIOSK,Friday,night,high,medium,near_max,medium,medium,low,gt_20,very_low,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.8237721787080169,1,0.66,FP
0.199,1.695,15,10,25,0.085,0,1.442,0.518,0.208,60.0,423.0,0.14150943396226415,5,2.138889000323256,1508.3451118963487,0.05102428963321329,3831.844311377246,0.8009999999999999,GBP,IVR_PHONE,FR,4466,TOKEN_IN_APP,3DS_PASS,SIGNATURE,SINGLE_PURCHASE,CARD_PRESENT,0510-AdviceRsp,ONLINE_PORTAL,Friday,night,low,high,below_half_max,medium,low,very_high,gt_20,very_low,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6989653090904073,1,0.66,FP
0.186,0.745,80,8,15,0.052,8,0.773,2.496,0.3469,54.0,211.0,0.25471698113207547,7,1.809926773183504,20708.870703764318,0.6152518685460368,43479.756013745704,0.0,USD,API_SERVER,DE,5191,MANUAL_KEYED,AVS_PASS,ONLINE_PIN,MOTO_MAIL,FALLBACK_MAG,0210-FinRsp,MOBILE_APP,Friday,morning,low,not_night,near_max,medium,low,high,gt_20,low,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7212111756464368,1,0.66,FP
0.205,0.131,111,5,30,0.196,0,1.049,3.352,0.3605,11.0,15.0,0.6875,10,2.030776369698555,17151.0656167979,0.46551748474127697,52695.36290322581,0.0,EUR,ATM,CA,3294,QR_CODE,CVV_FAIL,OFFLINE_PIN,MOTO_MAIL,CRYPTOGRAM_PRESENT,0210-FinRsp,POS_TERMINAL,Friday,morning,low,not_night,near_max,medium,medium,very_high,11_20,medium,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.7696740610953684,1,0.66,FP
0.68,0.198,16,1,36,0.219,1,0.862,0.826,0.114,33.0,269.0,0.12222222222222222,11,1.925707441737794,20476.3527696793,0.5149648695429436,57098.34146341464,0.0,CNY,IVR_PHONE,GB,5141,QR_CODE,3DS_FAIL,NONE,MOTO_MAIL,MOBILE_TOKEN,0510-AdviceRsp,POS_TERMINAL,Friday,morning,high,not_night,near_max,low,medium,high,gt_20,very_low,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.7838101245597672,1,0.66,FP
0.043,0.47,65,5,39,0.15,0,1.303,2.197,0.374,14.0,52.0,0.2641509433962264,11,2.298577071596507,16653.320281124496,0.78106202426542,58400.742957746486,0.0,EUR,MOBILE_APP,ZA,5774,CONTACTLESS,BIOMETRIC_PASS,ONLINE_PIN,MOTO_MAIL,CARD_PRESENT,0100-AuthReq,POS_TERMINAL,Friday,morning,very_low,not_night,above_max,medium,medium,very_high,11_20,low,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.7112128375508265,1,0.66,FP
0.051,1.24,10,8,40,0.2,0,1.456,1.176,0.2469,15.0,36.0,0.40540540540540543,14,2.388762789235098,4053.2688073394493,0.17537153696829894,17254.191406249996,0.0,EUR,MOBILE_APP,PH,7071,CONTACTLESS,BIOMETRIC_FAIL,ONLINE_PIN,MOTO_MAIL,FORCE_POST,0510-AdviceRsp,MOBILE_APP,Friday,afternoon,very_low,not_night,below_half_max,medium,medium,very_high,11_20,low,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.8738847676924776,1,0.66,FP
0.704,0.854,111,6,8,0.292,0,0.895,0.273,0.1353,4.0,7.0,0.5,14,2.020222182019865,22256.244031830236,0.5353789982179434,55199.19078947368,0.0,THB,WEB_BROWSER,MY,4638,MAGSTRIPE,BIOMETRIC_FAIL,NONE,SINGLE_PURCHASE,FORCE_POST,0110-AuthRsp,BRANCH_COUNTER,Friday,afternoon,high,not_night,near_max,low,medium,high,2_5,low,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.6913778342542537,1,0.66,FP
0.157,0.235,119,10,19,0.042,0,1.912,1.564,0.4518,33.0,367.0,0.08967391304347826,15,1.9242486522741338,2875.6686131386864,0.08478582859663852,2943.569506726458,0.0,USD,WEB_BROWSER,ZA,3175,MAGSTRIPE,BIOMETRIC_FAIL,OFFLINE_PIN,MOTO_MAIL,FALLBACK_MAG,0400-Reversal,KIOSK,Friday,afternoon,low,not_night,below_half_max,medium,low,very_high,gt_20,very_low,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7605049079164394,1,0.66,FP
0.125,0.239,89,16,23,0.166,0,1.132,0.957,0.3417,79.0,412.0,0.19128329297820823,16,2.446685436967803,7969.126406926407,0.36558336025385757,28670.672897196262,0.0,EUR,IVR_PHONE,TH,3116,MAGSTRIPE,AVS_PASS,OFFLINE_PIN,MOTO_MAIL,FORCE_POST,0510-AdviceRsp,WEARABLE_PAY,Friday,afternoon,low,not_night,below_half_max,medium,medium,very_high,gt_20,very_low,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8831596069382315,1,0.66,FP
0.036,0.218,117,6,12,0.136,0,1.483,1.332,0.1455,74.0,379.0,0.19473684210526315,17,2.47232786758114,15966.287763713082,1.9459690911097862,78177.54545454546,0.0,USD,ATM,US,7315,CONTACTLESS,AVS_FAIL,ONLINE_PIN,MOTO_PHONE,FORCE_POST,0100-AuthReq,POS_TERMINAL,Friday,afternoon,very_low,not_night,extreme,low,medium,very_high,gt_20,very_low,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0.7806111090772695,1,0.66,FP
0.386,0.552,4,3,12,0.02,0,1.434,1.73,0.2422,70.0,385.0,0.18134715025906736,19,2.605648267484129,9300.61152141802,0.8400178524936988,52248.02489626556,0.0,AUD,MOBILE_APP,KR,4098,CHIP,BIOMETRIC_FAIL,NONE,MOTO_PHONE,CRYPTOGRAM_PRESENT,0210-FinRsp,CALL_CENTER,Friday,evening,medium,not_night,above_max,medium,low,very_high,gt_20,very_low,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8214180645851962,1,0.66,FP
0.15,0.339,119,7,29,0.092,0,0.358,2.984,0.1241,26.0,53.0,0.48148148148148145,20,1.925707441737794,13169.330903790087,0.3208052537242029,27291.767371601207,0.0,USD,POS_TERMINAL,FR,3052,CONTACTLESS,3DS_PASS,SIGNATURE,RECURRING_SUBSCRIPTION,E_COMMERCE,0420-RepeatRev,KIOSK,Friday,evening,low,not_night,below_half_max,low,low,medium,gt_20,low,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.8791063584803309,1,0.66,FP
0.374,1.79,43,8,13,0.133,0,0.543,2.332,0.1938,9.0,172.0,0.05202312138728324,20,2.2834022735772717,3077.0937818552497,0.11826932184477963,13120.64347826087,0.0,IDR,SMART_WATCH,BR,7991,TOKEN_IN_APP,BIOMETRIC_PASS,OFFLINE_PIN,MOTO_MAIL,E_COMMERCE,0420-RepeatRev,CALL_CENTER,Friday,evening,medium,not_night,below_half_max,low,medium,medium,6_10,very_low,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7755920371957968,1,0.66,FP
0.077,0.439,65,2,38,0.129,0,0.469,2.073,0.424,77.0,136.0,0.5620437956204379,22,2.0856720914304723,12856.739130434782,0.4618478875256676,17190.980066445183,0.923,CNY,IVR_PHONE,ID,4405,MANUAL_KEYED,3DS_PASS,OFFLINE_PIN,SINGLE_PURCHASE,MOBILE_TOKEN,0210-FinRsp,MOBILE_APP,Friday,late_evening,very_low,very_high,near_max,medium,medium,medium,gt_20,medium,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.8950065622220233,1,0.66,FP
0.679,0.777,84,8,4,0.058,0,0.516,0.561,0.3648,56.0,297.0,0.18791946308724833,23,2.1210632163706555,10344.402877697843,0.39186048109268845,24717.75931232092,0.32099999999999995,IDR,API_SERVER,ID,3342,MAGSTRIPE,AVS_PASS,OFFLINE_PIN,SINGLE_PURCHASE,FALLBACK_MAG,0210-FinRsp,KIOSK,Friday,late_evening,high,medium,below_half_max,medium,low,medium,gt_20,very_low,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.7720401588531921,1,0.66,FP
0.33,1.885,31,4,5,0.073,0,1.437,2.013,0.1129,39.0,47.0,0.8125,1,1.9919755158985601,12266.30150068213,0.34222980065486974,36846.58196721312,0.6699999999999999,EUR,API_SERVER,MY,3026,MANUAL_KEYED,3DS_PASS,ONLINE_PIN,RECURRING_SUBSCRIPTION,CRYPTOGRAM_PRESENT,0510-AdviceRsp,WEARABLE_PAY,Saturday,night,medium,high,below_half_max,low,low,very_high,gt_20,high,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7671522358285315,1,0.66,FP
0.173,0.584,85,4,4,0.129,0,1.19,2.237,0.1517,78.0,235.0,0.3305084745762712,2,1.8309801823813363,7079.091346153846,0.2998635145206641,15283.145328719726,0.827,GBP,API_SERVER,KR,4639,CONTACTLESS,AVS_PASS,ONLINE_PIN,SINGLE_PURCHASE,E_COMMERCE,0500-Advice,CALL_CENTER,Saturday,night,low,high,below_half_max,low,medium,very_high,gt_20,low,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9382799655069872,1,0.66,FP
0.038,2.715,60,6,24,0.153,0,0.921,0.928,0.1861,62.0,386.0,0.16020671834625322,2,2.2925347571405443,14376.79696969697,0.4794161989406269,61610.99134199135,0.962,GBP,SMART_WATCH,FR,5926,QR_CODE,AVS_FAIL,ONLINE_PIN,MOTO_PHONE,CRYPTOGRAM_PRESENT,0110-AuthRsp,CALL_CENTER,Saturday,night,very_low,very_high,near_max,low,medium,very_high,gt_20,very_low,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0.6643880774940457,1,0.66,FP
0.291,1.161,31,15,10,0.067,0,0.919,0.508,0.2275,96.0,162.0,0.588957055214724,3,1.9878743481543455,15283.84109589041,0.5886052449914928,50482.23529411764,0.7090000000000001,SGD,SMART_WATCH,TH,4277,MANUAL_KEYED,CVV_PASS,NONE,MOTO_MAIL,E_COMMERCE,0200-FinReq,KIOSK,Saturday,night,low,high,near_max,medium,low,very_high,gt_20,medium,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.7420495664080198,1,0.66,FP
0.214,0.344,114,4,31,0.182,0,0.459,1.434,0.1481,60.0,465.0,0.12875536480686695,6,1.927164106234258,3563.8471615720523,0.12351754514521057,6615.610810810811,0.0,SGD,WEB_BROWSER,ZA,3290,MANUAL_KEYED,BIOMETRIC_FAIL,SIGNATURE,MOTO_MAIL,CRYPTOGRAM_PRESENT,0110-AuthRsp,POS_TERMINAL,Saturday,morning,low,not_night,below_half_max,low,medium,medium,gt_20,very_low,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.929871196145024,1,0.66,FP
0.151,0.774,83,18,14,0.041,3,0.62,0.406,0.4368,27.0,261.0,0.10305343511450382,7,1.9459101490553132,13464.247142857143,0.7315274692101228,38310.4593495935,0.0,USD,IVR_PHONE,ZA,3181,TOKEN_IN_APP,3DS_FAIL,OFFLINE_PIN,MOTO_PHONE,CARD_PRESENT,0110-AuthRsp,WEARABLE_PAY,Saturday,morning,low,not_night,above_max,medium,low,high,gt_20,very_low,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7112751693644246,1,0.66,FP
0.151,1.287,71,11,8,0.188,0,1.379,0.57,0.4417,0.0,7.0,0.0,7,2.1114245875328868,1755.8934624697338,0.05803004538632438,3651.491183879093,0.0,EUR,ATM,TH,4218,MANUAL_KEYED,CVV_PASS,OFFLINE_PIN,INSTALLMENT_PLAN,E_COMMERCE,0400-Reversal,CALL_CENTER,Saturday,morning,low,not_night,below_half_max,medium,medium,very_high,0_1,very_low,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6849528209395341,1,0.66,FP
0.085,0.358,58,19,17,0.191,2,1.896,0.842,0.1657,65.0,235.0,0.2754237288135593,11,1.8115620965242347,15609.166666666668,0.4241337788191131,42454.657777777786,0.0,EUR,SMART_WATCH,CA,3318,MAGSTRIPE,CVV_FAIL,ONLINE_PIN,MOTO_MAIL,E_COMMERCE,0210-FinRsp,ONLINE_PORTAL,Saturday,morning,very_low,not_night,near_max,low,medium,very_high,gt_20,low,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0.6941844495243459,1,0.66,FP
0.216,2.608,98,9,4,0.109,0,1.028,0.999,0.2219,7.0,373.0,0.01871657754010695,11,1.9851308622085946,11755.5989010989,0.30800051184984373,38547.06306306306,0.0,GBP,MOBILE_APP,JP,7107,CONTACTLESS,3DS_FAIL,ONLINE_PIN,SINGLE_PURCHASE,FALLBACK_MAG,0200-FinReq,CALL_CENTER,Saturday,morning,low,not_night,below_half_max,medium,medium,very_high,6_10,very_low,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7804612230125936,1,0.66,FP
0.197,0.844,13,14,5,0.224,0,0.871,2.334,0.5792,33.0,58.0,0.559322033898305,13,2.1065702090680882,15836.469586374698,0.44267421282093533,48210.57777777778,0.0,GBP,POS_TERMINAL,MY,7490,CHIP,CVV_PASS,OFFLINE_PIN,SINGLE_PURCHASE,FORCE_POST,0420-RepeatRev,BRANCH_COUNTER,Saturday,afternoon,low,not_night,near_max,high,medium,high,gt_20,medium,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7414752586188484,1,0.66,FP
