rule,feature_a,value_a,feature_b,value_b,support,support_rate,fraud_count,fraud_rate,global_fraud_rate,fraud_rate_diff,lift,order,strength,business_interpretation
time_period=morning AND payment_channel=MOBILE_APP,time_period,morning,payment_channel,MOBILE_APP,2535,0.03621428571428571,63,0.02485207100591716,0.025471428571428572,-0.0006193575655114129,0.975684223451599,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
time_period=night AND payment_channel=MOBILE_APP,time_period,night,payment_channel,MOBILE_APP,2496,0.03565714285714286,62,0.024839743589743588,0.025471428571428572,-0.0006316849816849837,0.9752002531026647,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
auth_result=CVV_PASS AND pin_verif_method=NONE,auth_result,CVV_PASS,pin_verif_method,NONE,2255,0.032214285714285716,56,0.02483370288248337,0.025471428571428572,-0.0006377256889452017,0.9749630969006371,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
day_name=Sunday AND payment_channel=ATM,day_name,Sunday,payment_channel,ATM,1450,0.020714285714285713,36,0.02482758620689655,0.025471428571428572,-0.0006438423645320213,0.9747229582068191,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
auth_result=BIOMETRIC_FAIL AND pin_verif_method=OFFLINE_PIN,auth_result,BIOMETRIC_FAIL,pin_verif_method,OFFLINE_PIN,2135,0.0305,53,0.024824355971896955,0.025471428571428572,-0.0006470725995316173,0.9745961402315125,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
cross_border=False AND merchant_country=JP,cross_border,False,merchant_country,JP,2780,0.039714285714285716,69,0.024820143884892086,0.025471428571428572,-0.0006512846865364859,0.9744307750658698,2,LOW_SIGNAL,Giao dịch xuyên biên giới. Risk phụ thuộc vào việc user có quen giao dịch nhiều quốc gia hay không.
card_entry_mode=CONTACTLESS AND auth_result=CVV_FAIL,card_entry_mode,CONTACTLESS,auth_result,CVV_FAIL,1453,0.020757142857142856,36,0.02477632484514797,0.025471428571428572,-0.0006951037262806006,0.9727104538196063,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=MOBILE_APP AND term_location=POS_TERMINAL,payment_channel,MOBILE_APP,term_location,POS_TERMINAL,1417,0.020242857142857142,35,0.024700070571630206,0.025471428571428572,-0.0007713579997983659,0.9697167358463906,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
day_name=Saturday AND payment_channel=IVR_PHONE,day_name,Saturday,payment_channel,IVR_PHONE,1419,0.020271428571428572,35,0.02466525722339676,0.025471428571428572,-0.0008061713480318131,0.9683499751193343,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
card_entry_mode=MANUAL_KEYED AND auth_result=BIOMETRIC_PASS,card_entry_mode,MANUAL_KEYED,auth_result,BIOMETRIC_PASS,1461,0.020871428571428572,36,0.024640657084188913,0.025471428571428572,-0.0008307714872396593,0.967384181656323,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=ATM AND merchant_country=KR,payment_channel,ATM,merchant_country,KR,487,0.006957142857142857,12,0.024640657084188913,0.025471428571428572,-0.0008307714872396593,0.967384181656323,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
cross_border=True AND merchant_country=GB,cross_border,True,merchant_country,GB,690,0.009857142857142858,17,0.02463768115942029,0.025471428571428572,-0.0008337474120082809,0.9672673478179586,2,LOW_SIGNAL,Giao dịch xuyên biên giới. Risk phụ thuộc vào việc user có quen giao dịch nhiều quốc gia hay không.
cross_border=False AND merchant_country=CN,cross_border,False,merchant_country,CN,2762,0.03945714285714286,68,0.024619840695148443,0.025471428571428572,-0.0008515878762801292,0.9665669369940499,2,LOW_SIGNAL,Giao dịch xuyên biên giới. Risk phụ thuộc vào việc user có quen giao dịch nhiều quốc gia hay không.
card_entry_mode=CHIP AND auth_result=BIOMETRIC_PASS,card_entry_mode,CHIP,auth_result,BIOMETRIC_PASS,1503,0.021471428571428572,37,0.024617431803060547,0.025471428571428572,-0.0008539967683680247,0.9664723646742783,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
auth_result=BIOMETRIC_PASS AND pin_verif_method=NONE,auth_result,BIOMETRIC_PASS,pin_verif_method,NONE,2194,0.031342857142857145,54,0.024612579762989972,0.025471428571428572,-0.0008588488084385996,0.9662818751594493,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
tokenised=False AND payment_channel=MOBILE_APP,tokenised,False,payment_channel,MOBILE_APP,5526,0.07894285714285715,136,0.024610930148389432,0.025471428571428572,-0.0008604984230391396,0.9662171118268426,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
time_period=afternoon AND payment_channel=SMART_WATCH,time_period,afternoon,payment_channel,SMART_WATCH,2523,0.03604285714285714,62,0.024573919936583432,0.025471428571428572,-0.00089750863484514,0.9647641029505554,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=WEB_BROWSER AND term_location=MOBILE_APP,payment_channel,WEB_BROWSER,term_location,MOBILE_APP,1470,0.021,36,0.024489795918367346,0.025471428571428572,-0.0009816326530612263,0.9614614213604679,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=SMART_WATCH AND merchant_country=IN,payment_channel,SMART_WATCH,merchant_country,IN,491,0.007014285714285714,12,0.024439918533604887,0.025471428571428572,-0.0010315100378236845,0.9595032514595301,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=WEB_BROWSER AND merchant_country=FR,payment_channel,WEB_BROWSER,merchant_country,FR,532,0.0076,13,0.02443609022556391,0.025471428571428572,-0.0010353383458646635,0.9593529533311685,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
time_period=evening AND payment_channel=SMART_WATCH,time_period,evening,payment_channel,SMART_WATCH,1637,0.023385714285714284,40,0.02443494196701283,0.025471428571428572,-0.0010364866044157428,0.9593078730739754,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
tokenised=True AND payment_channel=MOBILE_APP,tokenised,True,payment_channel,MOBILE_APP,4502,0.06431428571428571,110,0.024433585073300755,0.025471428571428572,-0.0010378434981278169,0.9592546018682293,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
time_period=night AND payment_channel=API_SERVER,time_period,night,payment_channel,API_SERVER,2498,0.035685714285714286,61,0.0244195356285028,0.025471428571428572,-0.001051892942925771,0.958703025235668,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
auth_result=3DS_PASS AND pin_verif_method=ONLINE_PIN,auth_result,3DS_PASS,pin_verif_method,ONLINE_PIN,2133,0.030471428571428573,52,0.02437880918893577,0.025471428571428572,-0.0010926193824928009,0.957104118466351,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
day_name=Sunday AND payment_channel=POS_TERMINAL,day_name,Sunday,payment_channel,POS_TERMINAL,1395,0.019928571428571427,34,0.024372759856630826,0.025471428571428572,-0.0010986687147977459,0.9568666236478731,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=IVR_PHONE AND card_entry_mode=QR_CODE,payment_channel,IVR_PHONE,card_entry_mode,QR_CODE,1643,0.02347142857142857,40,0.024345709068776627,0.025471428571428572,-0.001125719502651945,0.9558046185161884,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=POS_TERMINAL AND merchant_country=BR,payment_channel,POS_TERMINAL,merchant_country,BR,535,0.007642857142857143,13,0.024299065420560748,0.025471428571428572,-0.0011723631508678244,0.9539734040601527,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
time_period=evening AND payment_channel=ATM,time_period,evening,payment_channel,ATM,1647,0.02352857142857143,40,0.024286581663630843,0.025471428571428572,-0.0011848469077977292,0.9534832958239815,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
cross_border=False AND merchant_country=HK,cross_border,False,merchant_country,HK,2802,0.04002857142857143,68,0.02426837972876517,0.025471428571428572,-0.0012030488426634026,0.9527686937821435,2,LOW_SIGNAL,Giao dịch xuyên biên giới. Risk phụ thuộc vào việc user có quen giao dịch nhiều quốc gia hay không.
day_name=Saturday AND payment_channel=API_SERVER,day_name,Saturday,payment_channel,API_SERVER,1443,0.020614285714285713,35,0.024255024255024255,0.025471428571428572,-0.0012164043164043167,0.9522443622275366,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
card_present=True AND payment_channel=POS_TERMINAL,card_present,True,payment_channel,POS_TERMINAL,3383,0.04832857142857143,82,0.024238841265149275,0.025471428571428572,-0.0012325873062792973,0.9516090233092817,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
cross_border=False AND merchant_country=AU,cross_border,False,merchant_country,AU,2766,0.03951428571428572,67,0.024222704266088215,0.025471428571428572,-0.0012487243053403568,0.9509754899754207,2,LOW_SIGNAL,Giao dịch xuyên biên giới. Risk phụ thuộc vào việc user có quen giao dịch nhiều quốc gia hay không.
payment_channel=POS_TERMINAL AND merchant_country=TH,payment_channel,POS_TERMINAL,merchant_country,TH,496,0.0070857142857142855,12,0.024193548387096774,0.025471428571428572,-0.0012778801843317984,0.9498308396504622,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
tokenised=True AND payment_channel=ATM,tokenised,True,payment_channel,ATM,4423,0.06318571428571429,107,0.02419172507347954,0.025471428571428572,-0.0012797034979490328,0.9497592569509634,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=SMART_WATCH AND merchant_country=AE,payment_channel,SMART_WATCH,merchant_country,AE,538,0.007685714285714285,13,0.024163568773234202,0.025471428571428572,-0.0013078597981943697,0.9486538497624196,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
day_name=Wednesday AND payment_channel=SMART_WATCH,day_name,Wednesday,payment_channel,SMART_WATCH,1367,0.01952857142857143,33,0.024140453547915143,0.025471428571428572,-0.001330975023513429,0.9477463535356477,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
time_period=evening AND payment_channel=IVR_PHONE,time_period,evening,payment_channel,IVR_PHONE,1657,0.023671428571428572,40,0.024140012070006035,0.025471428571428572,-0.0013314165014225374,0.9477290212565465,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=POS_TERMINAL AND card_entry_mode=CONTACTLESS,payment_channel,POS_TERMINAL,card_entry_mode,CONTACTLESS,1575,0.0225,38,0.02412698412698413,0.025471428571428572,-0.0013444444444444432,0.947217548451424,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
auth_result=AVS_FAIL AND pin_verif_method=SIGNATURE,auth_result,AVS_FAIL,pin_verif_method,SIGNATURE,2201,0.03144285714285714,53,0.02407996365288505,0.025471428571428572,-0.001391464918543521,0.9453715399337933,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=IVR_PHONE AND term_location=WEARABLE_PAY,payment_channel,IVR_PHONE,term_location,WEARABLE_PAY,1413,0.020185714285714286,34,0.024062278839348902,0.025471428571428572,-0.0014091497320796696,0.9446772399071358,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
auth_result=3DS_PASS AND pin_verif_method=NONE,auth_result,3DS_PASS,pin_verif_method,NONE,2248,0.03211428571428571,54,0.02402135231316726,0.025471428571428572,-0.0014500762582613132,0.9430704778024162,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=MOBILE_APP AND merchant_country=PH,payment_channel,MOBILE_APP,merchant_country,PH,500,0.007142857142857143,12,0.024,0.025471428571428572,-0.0014714285714285714,0.9422321929332585,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=ATM AND term_location=BRANCH_COUNTER,payment_channel,ATM,term_location,BRANCH_COUNTER,1418,0.020257142857142856,34,0.023977433004231313,0.025471428571428572,-0.0014939955671972593,0.9413462200202983,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
cross_border=True AND merchant_country=AU,cross_border,True,merchant_country,AU,709,0.010128571428571428,17,0.023977433004231313,0.025471428571428572,-0.0014939955671972593,0.9413462200202983,2,LOW_SIGNAL,Giao dịch xuyên biên giới. Risk phụ thuộc vào việc user có quen giao dịch nhiều quốc gia hay không.
time_period=afternoon AND payment_channel=MOBILE_APP,time_period,afternoon,payment_channel,MOBILE_APP,2467,0.035242857142857145,59,0.023915687069314958,0.025471428571428572,-0.001555741502113614,0.938922094701092,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
day_name=Tuesday AND payment_channel=API_SERVER,day_name,Tuesday,payment_channel,API_SERVER,1465,0.02092857142857143,35,0.023890784982935155,0.025471428571428572,-0.0015806435884934168,0.9379444468903314,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
day_name=Wednesday AND payment_channel=IVR_PHONE,day_name,Wednesday,payment_channel,IVR_PHONE,1424,0.02034285714285714,34,0.023876404494382022,0.025471428571428572,-0.0015950240770465501,0.9373798735876284,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=SMART_WATCH AND card_entry_mode=MAGSTRIPE,payment_channel,SMART_WATCH,card_entry_mode,MAGSTRIPE,1676,0.023942857142857144,40,0.02386634844868735,0.025471428571428572,-0.0016050801227412217,0.9369850765048314,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
card_present=True AND payment_channel=IVR_PHONE,card_present,True,payment_channel,IVR_PHONE,3437,0.0491,82,0.0238580157113762,0.025471428571428572,-0.0016134128600523712,0.9366579359485889,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=ATM AND merchant_country=GB,payment_channel,ATM,merchant_country,GB,504,0.0072,12,0.023809523809523808,0.025471428571428572,-0.0016619047619047637,0.9347541596560104,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=WEB_BROWSER AND merchant_country=CN,payment_channel,WEB_BROWSER,merchant_country,CN,504,0.0072,12,0.023809523809523808,0.025471428571428572,-0.0016619047619047637,0.9347541596560104,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
cross_border=False AND merchant_country=SG,cross_border,False,merchant_country,SG,2858,0.04082857142857143,68,0.023792862141357594,0.025471428571428572,-0.0016785664300709782,0.9341000279837529,2,LOW_SIGNAL,Giao dịch xuyên biên giới. Risk phụ thuộc vào việc user có quen giao dịch nhiều quốc gia hay không.
payment_channel=MOBILE_APP AND merchant_country=KR,payment_channel,MOBILE_APP,merchant_country,KR,505,0.007214285714285714,12,0.023762376237623763,0.025471428571428572,-0.0017090523338048093,0.932903161320058,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
auth_result=BIOMETRIC_FAIL AND pin_verif_method=SIGNATURE,auth_result,BIOMETRIC_FAIL,pin_verif_method,SIGNATURE,2189,0.03127142857142857,52,0.02375513933302878,0.025471428571428572,-0.0017162892383997923,0.9326190427997838,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
auth_result=BIOMETRIC_FAIL AND pin_verif_method=ONLINE_PIN,auth_result,BIOMETRIC_FAIL,pin_verif_method,ONLINE_PIN,2107,0.0301,50,0.023730422401518746,0.025471428571428572,-0.0017410061699098256,0.9316486641089805,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
day_name=Tuesday AND payment_channel=POS_TERMINAL,day_name,Tuesday,payment_channel,POS_TERMINAL,1433,0.02047142857142857,34,0.02372644801116539,0.025471428571428572,-0.0017449805602631832,0.9314926308365548,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=MOBILE_APP AND term_location=KIOSK,payment_channel,MOBILE_APP,term_location,KIOSK,1391,0.01987142857142857,33,0.02372393961179008,0.025471428571428572,-0.001747488959638492,0.9313941518930485,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=IVR_PHONE AND merchant_country=ID,payment_channel,IVR_PHONE,merchant_country,ID,548,0.007828571428571428,13,0.023722627737226276,0.025471428571428572,-0.0017488008342022958,0.9313426481244191,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=POS_TERMINAL AND merchant_country=GB,payment_channel,POS_TERMINAL,merchant_country,GB,507,0.007242857142857143,12,0.023668639053254437,0.025471428571428572,-0.0018027895181741346,0.9292230699539039,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
auth_result=CVV_FAIL AND pin_verif_method=ONLINE_PIN,auth_result,CVV_FAIL,pin_verif_method,ONLINE_PIN,2200,0.03142857142857143,52,0.023636363636363636,0.025471428571428572,-0.001835064935064936,0.9279559475857849,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
cross_border=True AND merchant_country=ZA,cross_border,True,merchant_country,ZA,721,0.0103,17,0.023578363384188627,0.025471428571428572,-0.001893065187239945,0.925678876552554,2,LOW_SIGNAL,Giao dịch xuyên biên giới. Risk phụ thuộc vào việc user có quen giao dịch nhiều quốc gia hay không.
card_present=True AND payment_channel=SMART_WATCH,card_present,True,payment_channel,SMART_WATCH,3563,0.0509,84,0.023575638506876228,0.025471428571428572,-0.001895790064552344,0.9255718987556567,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=SMART_WATCH AND card_entry_mode=CONTACTLESS,payment_channel,SMART_WATCH,card_entry_mode,CONTACTLESS,1656,0.023657142857142856,39,0.02355072463768116,0.025471428571428572,-0.001920703933747412,0.9245937883554016,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=MOBILE_APP AND card_entry_mode=MAGSTRIPE,payment_channel,MOBILE_APP,card_entry_mode,MAGSTRIPE,1657,0.023671428571428572,39,0.023536511768255886,0.025471428571428572,-0.0019349168031726864,0.924035795725133,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=WEB_BROWSER AND term_location=KIOSK,payment_channel,WEB_BROWSER,term_location,KIOSK,1494,0.021342857142857143,35,0.023427041499330656,0.025471428571428572,-0.002044387072097916,0.919738028577199,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=ATM AND merchant_country=FR,payment_channel,ATM,merchant_country,FR,470,0.006714285714285714,11,0.023404255319148935,0.025471428571428572,-0.0020671732522796367,0.9188434505554826,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=API_SERVER AND term_location=CALL_CENTER,payment_channel,API_SERVER,term_location,CALL_CENTER,1454,0.020771428571428573,34,0.023383768913342505,0.025471428571428572,-0.002087659658086067,0.9180391609276362,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
day_name=Wednesday AND payment_channel=API_SERVER,day_name,Wednesday,payment_channel,API_SERVER,1456,0.0208,34,0.023351648351648352,0.025471428571428572,-0.00211978021978022,0.9167781181241641,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
card_present=True AND payment_channel=MOBILE_APP,card_present,True,payment_channel,MOBILE_APP,3555,0.05078571428571429,83,0.023347398030942334,0.025471428571428572,-0.002124030540486238,0.9166112519158516,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=POS_TERMINAL AND term_location=KIOSK,payment_channel,POS_TERMINAL,term_location,KIOSK,1415,0.020214285714285716,33,0.023321554770318022,0.025471428571428572,-0.0021498738011105495,0.9155966539104103,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=ATM AND card_entry_mode=QR_CODE,payment_channel,ATM,card_entry_mode,QR_CODE,1630,0.023285714285714285,38,0.023312883435582823,0.025471428571428572,-0.002158545135845749,0.9152562201294434,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=IVR_PHONE AND card_entry_mode=CONTACTLESS,payment_channel,IVR_PHONE,card_entry_mode,CONTACTLESS,1674,0.023914285714285714,39,0.023297491039426525,0.025471428571428572,-0.0021739375320020474,0.9146519196634081,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=IVR_PHONE AND term_location=CALL_CENTER,payment_channel,IVR_PHONE,term_location,CALL_CENTER,1462,0.020885714285714285,34,0.023255813953488372,0.025471428571428572,-0.0022156146179402,0.9130156908268009,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
auth_result=AVS_FAIL AND pin_verif_method=OFFLINE_PIN,auth_result,AVS_FAIL,pin_verif_method,OFFLINE_PIN,2237,0.03195714285714286,52,0.0232454179704962,0.025471428571428572,-0.0022260106009323703,0.9126075479162838,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
tokenised=True AND payment_channel=POS_TERMINAL,tokenised,True,payment_channel,POS_TERMINAL,4398,0.06282857142857143,102,0.023192360163710776,0.025471428571428572,-0.0022790684077177957,0.910524515681298,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=API_SERVER AND card_entry_mode=MANUAL_KEYED,payment_channel,API_SERVER,card_entry_mode,MANUAL_KEYED,1725,0.024642857142857143,40,0.02318840579710145,0.025471428571428572,-0.0022830227743271224,0.9103692685345494,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=IVR_PHONE AND merchant_country=DE,payment_channel,IVR_PHONE,merchant_country,DE,475,0.0067857142857142855,11,0.023157894736842106,0.025471428571428572,-0.0023135338345864655,0.909171414233846,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
cross_border=True AND merchant_country=DE,cross_border,True,merchant_country,DE,692,0.009885714285714286,16,0.023121387283236993,0.025471428571428572,-0.002350041288191579,0.9077381434809813,2,LOW_SIGNAL,Giao dịch xuyên biên giới. Risk phụ thuộc vào việc user có quen giao dịch nhiều quốc gia hay không.
payment_channel=POS_TERMINAL AND card_entry_mode=MANUAL_KEYED,payment_channel,POS_TERMINAL,card_entry_mode,MANUAL_KEYED,1687,0.0241,39,0.023117960877296978,0.025471428571428572,-0.002353467694131594,0.907603623898367,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
day_name=Thursday AND payment_channel=ATM,day_name,Thursday,payment_channel,ATM,1472,0.021028571428571428,34,0.02309782608695652,0.025471428571428572,-0.0023736024844720517,0.9068131385793362,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
