amount,currency,local_timestamp,payment_channel,merchant_country,mcc,card_present,ip_risk,device_id,card_entry_mode,auth_result,merchant_id,pin_verif_method,tokenised,recurring_flag,cross_border,card_activation_age,auth_characteristics,message_type,mean_amount_30d,std_amount_30d,max_amount_30d,txn_counts,distinct_merchants_7d,distinct_countries_30d,online_share_7d,night_ratio_30d,days_since_last_txn,decline_rate_30d,chargebacks_365d,device_diversity_30d,mcc_entropy_30d,credit_util_today,spending_trend,term_location,fraud,ip_address,ip_score,txn_count_7d,txn_count_30d,txn_count_ratio_7d_30d,ip_is_private,ip_score_bin,transaction_datetime,hour,day_of_week,day_name,is_weekend,is_night_txn,month,day,year,time_period,night_unusual_score,is_night_unusual,amount_invalid_flag,std_amount_30d_zero_flag,mean_amount_30d_zero_flag,duplicate_row_flag,ip_score_risk_group,decline_rate_risk_group,credit_util_risk_group,txn_count_7d_group,txn_velocity_group,night_ratio_group,amount_to_mean_30d,amount_to_mean_group,amount_to_max_30d,amount_to_max_group,low_mcc_entropy_flag,low_night_ratio_flag,high_max_amount_30d_flag,low_spending_trend_flag,low_country_diversity_flag,high_device_diversity_flag,high_decline_rate_flag,high_ip_score_flag,night_transaction_flag,card_not_present_flag,cross_border_flag,tokenised_flag,night_unusual_group,high_ip_high_amount_flag,high_decline_high_amount_flag,private_ip_high_score_flag,high_velocity_high_amount_flag,low_mcc_entropy_x_low_night_ratio,low_mcc_entropy_x_high_max_amount_30d,low_mcc_entropy_x_low_spending_trend,low_mcc_entropy_x_card_not_present,low_night_ratio_x_high_max_amount_30d,cross_border_x_low_country_diversity,high_ip_score_x_card_not_present
49598.81,INR,2025-03-07 22:43:49,MOBILE_APP,KR,7029,True,"{'ip': '136.234.50.219', 'score': 0.1121}",DEV-663F3F21B1EB4BBD,CONTACTLESS,3DS_PASS,MID-BBFAF1271A8B,ONLINE_PIN,True,RECURRING_SUBSCRIPTION,False,1773,CARD_PRESENT,0500-Advice,9.1,1.07,200730.25,"(69, 306)",108,20,0.151,0.418,34,0.118,0,2,2.914,0.033,3.735,ONLINE_PORTAL,0,136.234.50.219,0.1121,69.0,306.0,0.2247557003257329,0,low,2025-03-07 22:43:49,22,4,Friday,0,1,3,7,2025,late_evening,0.5820000000000001,0,0,0,0,0,low,medium,low,gt_20,low,medium,4910.773267326733,extreme,0.2470906249026995,below_half_max,0,0,0,0,0,0,0,0,1,0,0,1,medium,0,0,0,0,0,0,0,0,0,0,0
36817.87,EUR,2025-03-07 22:45:08,POS_TERMINAL,TH,4038,False,"{'ip': '193.34.153.200', 'score': 0.4891}",DEV-F293C0B104B6412C,CHIP,AVS_FAIL,MID-F9527020A6A7,SIGNATURE,False,MOTO_PHONE,False,2631,CRYPTOGRAM_PRESENT,0110-AuthRsp,5.62,1.26,129607.7,"(88, 159)",32,20,0.763,0.038,100,0.215,0,2,0.412,0.33,2.203,BRANCH_COUNTER,0,193.34.153.200,0.4891,88.0,159.0,0.55,0,medium,2025-03-07 22:45:08,22,4,Friday,0,1,3,7,2025,late_evening,0.962,1,0,0,0,0,medium,medium,medium,gt_20,medium,very_low,5561.611782477342,extreme,0.2840694336105524,below_half_max,0,1,0,0,0,0,0,0,1,1,0,0,very_high,0,0,0,0,0,0,0,0,0,0,0
117486.15,AUD,2025-03-07 22:45:17,POS_TERMINAL,PH,4225,False,"{'ip': '146.78.70.235', 'score': 0.6486}",DEV-BC8FDB39641844A3,QR_CODE,AVS_PASS,MID-A4F275100E16,OFFLINE_PIN,True,MOTO_MAIL,True,1189,CRYPTOGRAM_PRESENT,0500-Advice,5.01,2.98,44001.23,"(0, 303)",53,17,0.782,0.155,93,0.233,0,4,2.862,1.167,2.075,MOBILE_APP,0,146.78.70.235,0.6486,0.0,303.0,0.0,0,high,2025-03-07 22:45:17,22,4,Friday,0,1,3,7,2025,late_evening,0.845,0,0,0,0,0,high,medium,very_high,0_1,very_low,low,19548.444259567386,extreme,2.670004452047089,much_above_max,0,0,0,0,0,0,0,1,1,1,1,1,high,0,0,0,0,0,0,0,0,0,0,1
80529.8,USD,2025-03-07 22:45:49,MOBILE_APP,JP,5525,False,"{'ip': '169.13.202.232', 'score': 0.1017}",DEV-47D0F812225E472A,CONTACTLESS,CVV_FAIL,MID-7CB8FFECB0B8,NONE,True,SINGLE_PURCHASE,False,4023,FORCE_POST,0400-Reversal,11.37,2.25,2440.52,"(12, 224)",60,10,0.762,0.712,55,0.188,0,37,0.841,1.294,4.94,POS_TERMINAL,0,169.13.202.232,0.1017,12.0,224.0,0.05333333333333334,0,low,2025-03-07 22:45:49,22,4,Friday,0,1,3,7,2025,late_evening,0.28800000000000003,0,0,0,0,0,low,medium,very_high,11_20,very_low,high,6510.088924818109,extreme,32.98346931419771,extreme,0,0,0,0,0,1,0,0,1,1,0,1,low,0,0,0,0,0,0,0,0,0,0,0
121097.43,USD,2025-03-07 22:47:09,MOBILE_APP,GB,3009,True,"{'ip': '78.142.110.9', 'score': 0.2834}",DEV-5A332A5BBDCE49D2,CONTACTLESS,CVV_FAIL,MID-39B7D39959EC,NONE,True,MOTO_MAIL,False,510,E_COMMERCE,0100-AuthReq,10.36,1.4,243623.57,"(96, 178)",98,9,0.957,0.125,31,0.17,0,5,2.041,0.884,1.274,ONLINE_PORTAL,0,78.142.110.9,0.2834,96.0,178.0,0.5363128491620112,0,medium,2025-03-07 22:47:09,22,4,Friday,0,1,3,7,2025,late_evening,0.875,0,0,0,0,0,medium,medium,high,gt_20,medium,low,10659.985035211268,extreme,0.4970657516193871,below_half_max,0,0,1,0,0,0,0,0,1,0,0,1,high,0,0,0,0,0,0,0,0,0,0,0
65854.17,THB,2025-03-07 22:47:39,WEB_BROWSER,US,5364,False,"{'ip': '109.206.134.27', 'score': 0.1173}",DEV-6704A2EEACF54CE3,CONTACTLESS,3DS_FAIL,MID-E59496F5A918,OFFLINE_PIN,False,MOTO_PHONE,False,2762,FALLBACK_MAG,0100-AuthReq,11.71,1.2,81200.37,"(42, 351)",66,3,0.395,0.24,32,0.157,0,37,0.5,0.865,3.302,WEARABLE_PAY,0,109.206.134.27,0.1173,42.0,351.0,0.11931818181818182,0,low,2025-03-07 22:47:39,22,4,Friday,0,1,3,7,2025,late_evening,0.76,0,0,0,0,0,low,medium,high,gt_20,very_low,low,5181.287962234461,extreme,0.8109982627140404,near_max,0,0,0,0,1,1,0,0,1,1,0,0,high,0,0,0,0,0,0,0,0,0,0,0
177212.36,USD,2025-03-07 22:52:56,API_SERVER,KR,3116,False,"{'ip': '249.28.54.220', 'score': 0.3612}",DEV-F0F7E00F99FC4A75,MANUAL_KEYED,AVS_PASS,MID-8F4227DD0920,NONE,True,RECURRING_SUBSCRIPTION,True,470,FALLBACK_MAG,0200-FinReq,6.8,1.4,63220.4,"(19, 27)",69,8,0.608,0.256,155,0.337,0,12,0.124,0.659,1.487,WEARABLE_PAY,0,249.28.54.220,0.3612,19.0,27.0,0.6785714285714286,0,medium,2025-03-07 22:52:56,22,4,Friday,0,1,3,7,2025,late_evening,0.744,0,0,0,0,0,medium,high,high,11_20,medium,low,22719.533333333333,extreme,2.8030439060191643,much_above_max,1,0,0,0,0,0,1,0,1,1,1,1,high,0,0,0,0,0,0,0,1,0,0,0
83500.14,USD,2025-03-07 22:53:55,WEB_BROWSER,SG,4703,False,"{'ip': '51.242.169.134', 'score': 0.2393}",DEV-4C87A1A624194610,CHIP,3DS_FAIL,MID-8C045288813C,ONLINE_PIN,False,RECURRING_SUBSCRIPTION,False,1364,CRYPTOGRAM_PRESENT,0200-FinReq,11.63,1.84,174054.34,"(30, 57)",85,2,0.939,0.56,72,0.181,0,38,3.592,1.752,4.61,KIOSK,0,51.242.169.134,0.2393,30.0,57.0,0.5172413793103449,0,medium,2025-03-07 22:53:55,22,4,Friday,0,1,3,7,2025,late_evening,0.43999999999999995,0,0,0,0,0,medium,medium,very_high,gt_20,medium,medium,6611.254156769596,extreme,0.47973328482768757,below_half_max,0,0,0,0,1,1,0,0,1,1,0,0,medium,0,0,0,0,0,0,0,0,0,0,0
190626.61,CNY,2025-03-07 22:57:23,MOBILE_APP,TH,5185,False,"{'ip': '1.193.163.245', 'score': 0.5526}",DEV-81142A6E62574B61,CHIP,3DS_PASS,MID-15EB7E5E0BCC,NONE,False,INSTALLMENT_PLAN,True,2836,CRYPTOGRAM_PRESENT,0210-FinRsp,7.67,1.67,207471.5,"(92, 454)",104,21,0.427,0.527,167,0.066,0,3,2.735,0.792,1.441,KIOSK,0,1.193.163.245,0.5526,92.0,454.0,0.2021978021978022,0,high,2025-03-07 22:57:23,22,4,Friday,0,1,3,7,2025,late_evening,0.473,0,0,0,0,0,high,low,high,gt_20,low,medium,21986.92156862745,extreme,0.9188042270662377,near_max,0,0,0,0,0,0,0,1,1,1,1,0,medium,0,0,0,0,0,0,0,0,0,0,1
115756.09,JPY,2025-03-07 23:02:13,IVR_PHONE,DE,3067,True,"{'ip': '44.46.123.90', 'score': 0.461}",DEV-78E2FE56327347AA,QR_CODE,AVS_PASS,MID-86CA546B857A,SIGNATURE,False,INSTALLMENT_PLAN,True,309,E_COMMERCE,0500-Advice,7.32,3.31,69000.01,"(56, 426)",69,4,0.644,0.368,45,0.148,0,8,1.819,1.725,1.961,ONLINE_PORTAL,0,44.46.123.90,0.461,56.0,426.0,0.13114754098360656,0,medium,2025-03-07 23:02:13,23,4,Friday,0,1,3,7,2025,late_evening,0.632,0,0,0,0,0,medium,medium,very_high,gt_20,very_low,medium,13912.991586538461,extreme,1.6775999365806384,above_max,0,0,0,0,0,0,0,0,1,0,1,0,high,0,0,0,0,0,0,0,0,0,0,0
80328.53,USD,2025-03-07 23:02:27,MOBILE_APP,HK,3203,True,"{'ip': '17.136.247.1', 'score': 0.4122}",DEV-1CC7ECA358FF4C35,MAGSTRIPE,AVS_PASS,MID-0F3666DB0A01,OFFLINE_PIN,False,RECURRING_SUBSCRIPTION,False,4112,CARD_PRESENT,0110-AuthRsp,5.32,2.35,47896.82,"(4, 19)",60,5,0.111,0.873,73,0.131,0,2,1.42,1.364,2.659,ONLINE_PORTAL,0,17.136.247.1,0.4122,4.0,19.0,0.2,0,medium,2025-03-07 23:02:27,23,4,Friday,0,1,3,7,2025,late_evening,0.127,0,0,0,0,0,medium,medium,very_high,2_5,very_low,high,12710.210443037973,extreme,1.6770811281181481,above_max,0,0,0,0,0,0,0,0,1,0,0,0,low,0,0,0,0,0,0,0,0,0,0,0
179402.54,VND,2025-03-07 23:02:42,WEB_BROWSER,BR,3063,False,"{'ip': '243.138.34.159', 'score': 0.3668}",DEV-BBAF41B440D944D6,CHIP,3DS_PASS,MID-6EE91DA70D3A,SIGNATURE,False,MOTO_MAIL,True,4203,MOBILE_TOKEN,0500-Advice,5.32,3.17,224813.11,"(95, 287)",47,23,0.904,0.711,14,0.139,0,33,2.35,1.104,0.796,ONLINE_PORTAL,0,243.138.34.159,0.3668,95.0,287.0,0.3298611111111111,0,medium,2025-03-07 23:02:42,23,4,Friday,0,1,3,7,2025,late_evening,0.28900000000000003,0,0,0,0,0,medium,medium,very_high,gt_20,low,high,28386.477848101265,extreme,0.7980039153236423,near_max,0,0,0,0,0,0,0,0,1,1,1,0,low,0,0,0,0,0,0,0,0,0,0,0
53019.44,USD,2025-03-07 23:04:25,WEB_BROWSER,DE,5967,True,"{'ip': '138.16.69.253', 'score': 0.268}",DEV-6C39771E57054D64,CHIP,3DS_FAIL,MID-A5B96F7901E9,OFFLINE_PIN,True,MOTO_MAIL,True,3688,CRYPTOGRAM_PRESENT,0400-Reversal,8.86,4.3,112287.33,"(37, 346)",93,13,0.126,0.139,166,0.153,0,3,3.176,1.961,0.506,ONLINE_PORTAL,0,138.16.69.253,0.268,37.0,346.0,0.10662824207492795,0,medium,2025-03-07 23:04:25,23,4,Friday,0,1,3,7,2025,late_evening,0.861,0,0,0,0,0,medium,medium,very_high,gt_20,very_low,low,5377.225152129818,extreme,0.47217230855601827,below_half_max,0,0,0,1,0,0,0,0,1,0,1,1,high,0,0,0,0,0,0,0,0,0,0,0
33183.83,JPY,2025-03-07 23:07:37,ATM,PH,4805,True,"{'ip': '152.39.22.83', 'score': 0.555}",DEV-602BA7D31E0E43AF,QR_CODE,AVS_FAIL,MID-F27CD6E826CF,OFFLINE_PIN,False,MOTO_MAIL,True,3420,CRYPTOGRAM_PRESENT,0210-FinRsp,7.41,1.18,127566.48,"(71, 364)",40,9,0.151,0.823,104,0.177,0,4,3.489,1.71,2.946,CALL_CENTER,0,152.39.22.83,0.555,71.0,364.0,0.19452054794520549,0,high,2025-03-07 23:07:37,23,4,Friday,0,1,3,7,2025,late_evening,0.17700000000000005,0,0,0,0,0,high,medium,very_high,gt_20,very_low,high,3945.7586206896553,extreme,0.26012765949441036,below_half_max,0,0,0,0,0,0,0,1,1,0,1,0,low,0,0,0,0,0,0,0,0,0,0,0
100022.56,USD,2025-03-07 23:07:49,MOBILE_APP,GB,3107,False,"{'ip': '124.205.122.121', 'score': 0.3968}",DEV-2341ABAC2ED54F71,TOKEN_IN_APP,AVS_FAIL,MID-CE1745E41C49,NONE,False,RECURRING_SUBSCRIPTION,False,376,E_COMMERCE,0420-RepeatRev,5.23,1.48,42824.76,"(81, 358)",36,6,0.547,0.269,6,0.178,0,37,2.746,1.698,3.591,POS_TERMINAL,0,124.205.122.121,0.3968,81.0,358.0,0.22562674094707522,0,medium,2025-03-07 23:07:49,23,4,Friday,0,1,3,7,2025,late_evening,0.731,0,0,0,0,0,medium,medium,very_high,gt_20,low,low,16054.985553772069,extreme,2.3355699933871574,much_above_max,0,0,0,0,0,1,0,0,1,1,0,0,high,0,0,0,0,0,0,0,0,0,0,0
183930.76,GBP,2025-03-07 23:08:18,API_SERVER,ZA,7071,False,"{'ip': '17.32.157.197', 'score': 0.1754}",DEV-D5EE035975634C6D,MANUAL_KEYED,BIOMETRIC_FAIL,MID-14BCD5E2227D,SIGNATURE,False,MOTO_PHONE,True,1054,CARD_PRESENT,0510-AdviceRsp,5.38,1.45,127999.82,"(8, 470)",112,24,0.322,0.017,20,0.061,0,18,3.35,1.986,0.516,ONLINE_PORTAL,0,17.32.157.197,0.1754,8.0,470.0,0.016985138004246284,0,low,2025-03-07 23:08:18,23,4,Friday,0,1,3,7,2025,late_evening,0.983,1,0,0,0,0,low,low,very_high,6_10,very_low,very_low,28829.272727272728,extreme,1.4369498570399784,above_max,0,1,0,1,0,0,0,0,1,1,1,0,very_high,0,0,0,0,0,0,0,0,0,0,0
151855.95,CNY,2025-03-07 23:08:35,SMART_WATCH,FR,4515,False,"{'ip': '255.101.1.53', 'score': 0.2436}",DEV-9E1A2F224C074E5D,CHIP,CVV_PASS,MID-44D9F7D8F911,NONE,False,MOTO_MAIL,False,729,FORCE_POST,0420-RepeatRev,5.39,1.02,46496.34,"(60, 179)",120,24,0.731,0.983,56,0.242,0,21,3.003,0.843,3.35,MOBILE_APP,0,255.101.1.53,0.2436,60.0,179.0,0.3333333333333333,0,medium,2025-03-07 23:08:35,23,4,Friday,0,1,3,7,2025,late_evening,0.017000000000000015,0,0,0,0,0,medium,medium,high,gt_20,low,high,23764.624413145542,extreme,3.265906178719041,much_above_max,0,0,0,0,0,0,0,0,1,1,0,0,low,0,0,0,0,0,0,0,0,0,0,0
137605.01,USD,2025-03-07 23:11:07,SMART_WATCH,DE,5871,True,"{'ip': '229.116.159.137', 'score': 0.1807}",DEV-775131EC05BB4D48,CONTACTLESS,3DS_PASS,MID-75774498885A,ONLINE_PIN,False,INSTALLMENT_PLAN,False,3092,FORCE_POST,0420-RepeatRev,13.6,1.83,136958.22,"(69, 330)",70,16,0.188,0.743,28,0.125,0,18,0.553,1.159,1.961,POS_TERMINAL,0,229.116.159.137,0.1807,69.0,330.0,0.2084592145015106,0,low,2025-03-07 23:11:07,23,4,Friday,0,1,3,7,2025,late_evening,0.257,0,0,0,0,0,low,medium,very_high,gt_20,low,high,9425.000684931507,extreme,1.0047151991665841,above_max,0,0,0,0,0,0,0,0,1,0,0,0,low,0,0,0,0,0,0,0,0,0,0,0
113382.53,USD,2025-03-07 23:11:07,MOBILE_APP,VN,7761,False,"{'ip': '86.151.163.49', 'score': 0.1012}",DEV-FFF2151BF1914750,CONTACTLESS,CVV_PASS,MID-797CD1EE6641,ONLINE_PIN,True,RECURRING_SUBSCRIPTION,False,794,CARD_PRESENT,0100-AuthReq,11.23,1.69,193146.46,"(22, 103)",17,6,0.702,0.683,142,0.276,0,9,1.032,0.544,3.209,CALL_CENTER,0,86.151.163.49,0.1012,22.0,103.0,0.21153846153846154,0,low,2025-03-07 23:11:07,23,4,Friday,0,1,3,7,2025,late_evening,0.31699999999999995,0,0,0,0,0,low,medium,medium,gt_20,low,high,9270.852820932134,extreme,0.5870257367091444,near_max,0,0,0,0,0,0,0,0,1,1,0,1,medium,0,0,0,0,0,0,0,0,0,0,0
91056.45,CAD,2025-03-07 23:11:23,POS_TERMINAL,BR,5633,False,"{'ip': '44.7.54.59', 'score': 0.0618}",DEV-8BA14A4B4C224B64,MAGSTRIPE,AVS_FAIL,MID-949F482C3BFD,SIGNATURE,False,MOTO_MAIL,False,2320,CRYPTOGRAM_PRESENT,0200-FinReq,6.98,1.44,162839.22,"(81, 368)",8,17,0.095,0.069,55,0.042,3,19,0.343,1.954,0.561,CALL_CENTER,1,44.7.54.59,0.0618,81.0,368.0,0.21951219512195122,0,low,2025-03-07 23:11:23,23,4,Friday,0,1,3,7,2025,late_evening,0.931,1,0,0,0,0,low,low,very_high,gt_20,low,very_low,11410.582706766916,extreme,0.5591766579534221,near_max,1,1,0,1,0,0,0,0,1,1,0,0,very_high,0,0,0,0,1,0,1,1,0,0,0
50872.93,CHF,2025-03-07 23:12:31,ATM,CA,7518,True,"{'ip': '150.137.149.3', 'score': 0.2933}",DEV-492D99EB65704850,MAGSTRIPE,3DS_PASS,MID-16F42CD41F21,ONLINE_PIN,False,INSTALLMENT_PLAN,False,3679,FORCE_POST,0400-Reversal,10.92,1.6,193023.79,"(92, 222)",90,23,0.007,0.542,82,0.344,0,12,2.513,0.087,1.41,CALL_CENTER,0,150.137.149.3,0.2933,92.0,222.0,0.4125560538116592,0,medium,2025-03-07 23:12:31,23,4,Friday,0,1,3,7,2025,late_evening,0.45799999999999996,0,0,0,0,0,medium,high,low,gt_20,low,medium,4267.863255033557,extreme,0.26355645821451223,below_half_max,0,0,0,0,0,0,1,0,1,0,0,0,medium,0,0,0,0,0,0,0,0,0,0,0
110882.29,USD,2025-03-07 23:14:24,API_SERVER,BR,5620,True,"{'ip': '106.71.43.83', 'score': 0.3312}",DEV-98BDECD1853A45C9,QR_CODE,AVS_FAIL,MID-DE72D255B1EF,SIGNATURE,False,INSTALLMENT_PLAN,False,2237,MOBILE_TOKEN,0100-AuthReq,6.8,5.23,37323.34,"(31, 360)",29,17,0.965,0.735,44,0.323,2,40,2.202,0.171,2.15,CALL_CENTER,0,106.71.43.83,0.3312,31.0,360.0,0.08587257617728532,0,medium,2025-03-07 23:14:24,23,4,Friday,0,1,3,7,2025,late_evening,0.265,0,0,0,0,0,medium,high,low,gt_20,very_low,high,14215.678205128204,extreme,2.970776978239937,much_above_max,0,0,0,0,0,1,1,0,1,0,0,0,low,0,0,0,0,0,0,0,0,0,0,0
104392.9,CNY,2025-03-07 23:14:42,MOBILE_APP,BR,4206,True,"{'ip': '235.33.222.38', 'score': 0.6163}",DEV-6BE0374071F04EB6,CHIP,BIOMETRIC_PASS,MID-58B749B18DB8,NONE,True,SINGLE_PURCHASE,False,1749,E_COMMERCE,0200-FinReq,5.63,2.4,68070.44,"(90, 96)",111,10,0.875,0.547,100,0.089,0,29,1.196,0.649,2.814,KIOSK,0,235.33.222.38,0.6163,90.0,96.0,0.9278350515463918,0,high,2025-03-07 23:14:42,23,4,Friday,0,1,3,7,2025,late_evening,0.45299999999999996,0,0,0,0,0,high,low,high,gt_20,high,medium,15745.535444947209,extreme,1.5335785463037066,above_max,0,0,0,0,0,0,0,1,1,0,0,1,medium,0,0,0,0,0,0,0,0,0,0,0
19827.97,SGD,2025-03-07 23:18:20,IVR_PHONE,BR,5837,False,"{'ip': '34.169.45.66', 'score': 0.4675}",DEV-ADBE13B3E97344FA,MAGSTRIPE,3DS_PASS,MID-43EF95F62CB6,ONLINE_PIN,False,INSTALLMENT_PLAN,False,3527,MOBILE_TOKEN,0110-AuthRsp,5.13,1.5,18161.52,"(32, 454)",117,16,0.815,0.928,163,0.104,0,11,3.948,0.069,4.308,BRANCH_COUNTER,0,34.169.45.66,0.4675,32.0,454.0,0.07032967032967033,0,medium,2025-03-07 23:18:20,23,4,Friday,0,1,3,7,2025,late_evening,0.07199999999999995,0,0,0,0,0,medium,medium,low,gt_20,very_low,high,3234.57911908646,extreme,1.0916970772778227,above_max,0,0,0,0,0,0,0,0,1,1,0,0,low,0,0,0,0,0,0,0,0,0,0,0
193144.66,USD,2025-03-07 23:21:22,SMART_WATCH,PH,3319,True,"{'ip': '214.172.196.23', 'score': 0.0573}",DEV-5D3D7EACFD98442F,MAGSTRIPE,CVV_FAIL,MID-3BCCBA987132,NONE,True,RECURRING_SUBSCRIPTION,False,4105,MOBILE_TOKEN,0100-AuthReq,5.45,5.89,22387.4,"(11, 296)",103,6,0.685,0.461,52,0.261,0,29,1.856,0.595,0.72,POS_TERMINAL,0,214.172.196.23,0.0573,11.0,296.0,0.037037037037037035,0,low,2025-03-07 23:21:22,23,4,Friday,0,1,3,7,2025,late_evening,0.5389999999999999,0,0,0,0,0,low,medium,medium,11_20,very_low,medium,29944.90852713178,extreme,8.626997016312018,extreme,0,0,0,0,0,0,0,0,1,0,0,1,medium,0,0,0,0,0,0,0,0,0,0,0
123113.92,JPY,2025-03-07 23:23:50,MOBILE_APP,GB,7717,True,"{'ip': '244.188.26.80', 'score': 0.4838}",DEV-0AEB64995AD647BC,CHIP,CVV_FAIL,MID-467B64DB264C,OFFLINE_PIN,False,MOTO_MAIL,False,1044,E_COMMERCE,0100-AuthReq,8.37,1.69,218017.84,"(81, 486)",76,1,0.607,0.421,34,0.237,0,19,3.074,1.17,4.032,ONLINE_PORTAL,0,244.188.26.80,0.4838,81.0,486.0,0.16632443531827515,0,medium,2025-03-07 23:23:50,23,4,Friday,0,1,3,7,2025,late_evening,0.579,0,0,0,0,0,medium,medium,very_high,gt_20,very_low,medium,13139.159018143011,extreme,0.5646939503026436,near_max,0,0,0,0,1,0,0,0,1,0,0,0,medium,0,0,0,0,0,0,0,0,0,0,0
171461.39,GBP,2025-03-07 23:24:17,POS_TERMINAL,AU,5413,True,"{'ip': '166.57.63.214', 'score': 0.5107}",DEV-9F44647CFC2F4A0D,QR_CODE,3DS_FAIL,MID-09BBFA801104,OFFLINE_PIN,True,INSTALLMENT_PLAN,False,4250,FORCE_POST,0500-Advice,6.55,1.21,139744.15,"(7, 145)",88,15,0.944,0.066,67,0.362,0,26,1.053,1.798,3.095,ONLINE_PORTAL,0,166.57.63.214,0.5107,7.0,145.0,0.04794520547945205,0,high,2025-03-07 23:24:17,23,4,Friday,0,1,3,7,2025,late_evening,0.9339999999999999,1,0,0,0,0,high,high,very_high,6_10,very_low,very_low,22710.117880794704,extreme,1.226957715527158,above_max,0,1,0,0,0,0,1,0,1,0,0,1,very_high,0,0,0,0,0,0,0,0,0,0,0
129158.74,EUR,2025-03-07 23:24:38,IVR_PHONE,FR,3142,False,"{'ip': '175.175.237.231', 'score': 0.2128}",DEV-4316A71BF6D742EF,CONTACTLESS,BIOMETRIC_FAIL,MID-F6390FDDF6C2,SIGNATURE,True,INSTALLMENT_PLAN,False,3902,FALLBACK_MAG,0200-FinReq,5.82,1.28,88995.8,"(33, 175)",54,9,0.66,0.201,81,0.065,0,15,1.407,0.858,2.74,MOBILE_APP,0,175.175.237.231,0.2128,33.0,175.0,0.1875,0,medium,2025-03-07 23:24:38,23,4,Friday,0,1,3,7,2025,late_evening,0.7989999999999999,0,0,0,0,0,medium,low,high,gt_20,very_low,low,18938.23167155425,extreme,1.4512739783902342,above_max,0,0,0,0,0,0,0,0,1,1,0,1,high,0,0,0,0,0,0,0,0,0,0,0
105648.14,CNY,2025-03-07 23:25:52,POS_TERMINAL,MY,3012,True,"{'ip': '199.182.235.209', 'score': 0.3771}",DEV-3D814BE1D7D54D66,CONTACTLESS,3DS_FAIL,MID-275A7FA7D12E,NONE,False,INSTALLMENT_PLAN,False,4185,CARD_PRESENT,0420-RepeatRev,19.6,1.18,72851.49,"(13, 152)",68,19,0.942,0.539,31,0.308,0,17,3.826,0.965,0.55,CALL_CENTER,0,199.182.235.209,0.3771,13.0,152.0,0.08496732026143791,0,medium,2025-03-07 23:25:52,23,4,Friday,0,1,3,7,2025,late_evening,0.46099999999999997,0,0,0,0,0,medium,high,very_high,11_20,very_low,medium,5128.550485436893,extreme,1.4501651213294149,above_max,0,0,0,1,0,0,1,0,1,0,0,0,medium,0,0,0,0,0,0,0,0,0,0,0
162692.92,VND,2025-03-07 23:29:27,WEB_BROWSER,CN,4833,False,"{'ip': '255.44.149.65', 'score': 0.1895}",DEV-7FB814E2F7D749B1,MANUAL_KEYED,BIOMETRIC_PASS,MID-3E4D50C780DF,OFFLINE_PIN,True,RECURRING_SUBSCRIPTION,False,102,CARD_PRESENT,0400-Reversal,13.21,3.7,230833.46,"(32, 393)",115,24,0.13,0.22,123,0.249,0,16,0.941,1.611,0.816,BRANCH_COUNTER,0,255.44.149.65,0.1895,32.0,393.0,0.08121827411167512,0,low,2025-03-07 23:29:27,23,4,Friday,0,1,3,7,2025,late_evening,0.78,0,0,0,0,0,low,medium,very_high,gt_20,very_low,low,11449.185080928923,extreme,0.7048034335947935,near_max,0,0,1,0,0,0,0,0,1,1,0,1,high,0,0,0,0,0,0,0,0,0,0,0
57345.22,JPY,2025-03-07 23:30:50,API_SERVER,DE,7459,True,"{'ip': '59.194.222.125', 'score': 0.4733}",DEV-BB1DB0AD41684230,MAGSTRIPE,AVS_FAIL,MID-A3D5E0AF16BD,OFFLINE_PIN,True,MOTO_PHONE,False,2051,CRYPTOGRAM_PRESENT,0100-AuthReq,7.59,4.97,65855.93,"(41, 287)",19,1,0.44,0.257,179,0.112,1,24,0.469,0.156,3.918,WEARABLE_PAY,0,59.194.222.125,0.4733,41.0,287.0,0.1423611111111111,0,medium,2025-03-07 23:30:50,23,4,Friday,0,1,3,7,2025,late_evening,0.743,0,0,0,0,0,medium,medium,low,gt_20,very_low,low,6675.811408614669,extreme,0.8707545280352426,near_max,0,0,0,0,1,0,0,0,1,0,0,1,high,0,0,0,0,0,0,0,0,0,0,0
37064.9,USD,2025-03-07 23:31:18,SMART_WATCH,AE,4935,True,"{'ip': '119.201.26.228', 'score': 0.6676}",DEV-289F5D0DF9024B61,TOKEN_IN_APP,CVV_PASS,MID-D00D46EB1458,NONE,True,SINGLE_PURCHASE,False,4272,FALLBACK_MAG,0420-RepeatRev,5.93,1.49,32819.41,"(70, 165)",5,11,0.048,0.954,88,0.142,0,5,0.043,1.36,3.61,MOBILE_APP,0,119.201.26.228,0.6676,70.0,165.0,0.42168674698795183,0,high,2025-03-07 23:31:18,23,4,Friday,0,1,3,7,2025,late_evening,0.04600000000000004,0,0,0,0,0,high,medium,very_high,gt_20,low,high,5348.470418470419,extreme,1.1293247098375674,above_max,1,0,0,0,0,0,0,1,1,0,0,1,low,0,0,0,0,0,0,0,0,0,0,0
