rule,support,support_rate,fraud_count,fraud_rate,global_fraud_rate,fraud_rate_diff,lift,order,strength,business_interpretation
high_decline_rate_flag AND night_transaction_flag,2420,0.03457142857142857,33,0.013636363636363636,0.025471428571428572,-0.011835064935064936,0.5353592005302605,2,LOW_SIGNAL,User có tỷ lệ giao dịch bị từ chối cao. Đây là tín hiệu lịch sử rủi ro cần khai thác.
high_decline_rate_flag AND card_not_present_flag,4577,0.06538571428571428,62,0.013545990823683636,0.025471428571428572,-0.011925437747744936,0.5318111933022179,2,LOW_SIGNAL,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác."
high_decline_rate_flag AND tokenised_flag,3161,0.045157142857142854,42,0.013286934514394179,0.025471428571428572,-0.012184494057034393,0.5216407268690928,2,LOW_SIGNAL,User có tỷ lệ giao dịch bị từ chối cao. Đây là tín hiệu lịch sử rủi ro cần khai thác.
high_device_diversity_flag AND tokenised_flag,3931,0.05615714285714286,51,0.012973798015772068,0.025471428571428572,-0.012497630555656504,0.5093470897947531,2,LOW_SIGNAL,User có nhiều thiết bị trong thời gian gần. Có thể là dấu hiệu account sharing hoặc account takeover.
high_decline_rate_flag AND night_transaction_flag AND card_not_present_flag,1553,0.022185714285714284,20,0.0128783000643915,0.025471428571428572,-0.012593128507037072,0.5055978712885053,3,LOW_SIGNAL,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác."
high_decline_rate_flag AND night_transaction_flag AND tokenised_flag,1064,0.0152,13,0.012218045112781954,0.025471428571428572,-0.013253383458646618,0.4796764766655843,3,LOW_SIGNAL,User có tỷ lệ giao dịch bị từ chối cao. Đây là tín hiệu lịch sử rủi ro cần khai thác.
high_decline_rate_flag AND card_not_present_flag AND tokenised_flag,2061,0.029442857142857142,25,0.012130033964095099,0.025471428571428572,-0.013341394607333473,0.47622118759767634,3,LOW_SIGNAL,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác."
high_device_diversity_flag AND night_transaction_flag AND card_not_present_flag,1867,0.02667142857142857,22,0.011783610069630423,0.025471428571428572,-0.013687818501798149,0.4626206981907625,3,LOW_SIGNAL,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác."
high_decline_rate_flag AND high_ip_score_flag,691,0.009871428571428571,8,0.011577424023154847,0.025471428571428572,-0.013894004548273725,0.4545259010773075,2,LOW_SIGNAL,"IP có điểm rủi ro cao. Đây là tín hiệu kỹ thuật quan trọng, nên kết hợp với hành vi user."
high_device_diversity_flag AND cross_border_flag AND tokenised_flag,747,0.010671428571428571,8,0.0107095046854083,0.025471428571428572,-0.014761923886020272,0.42045167020671953,3,LOW_SIGNAL,Giao dịch xuyên biên giới. Risk phụ thuộc vào việc user có quen giao dịch nhiều quốc gia hay không.
high_device_diversity_flag AND high_ip_score_flag AND tokenised_flag,424,0.006057142857142857,4,0.009433962264150943,0.025471428571428572,-0.016037466307277627,0.370374289675023,3,LOW_SIGNAL,"IP có điểm rủi ro cao. Đây là tín hiệu kỹ thuật quan trọng, nên kết hợp với hành vi user."
high_device_diversity_flag AND night_transaction_flag AND cross_border_flag,579,0.008271428571428572,5,0.008635578583765112,0.025471428571428572,-0.016835849987663458,0.33903000609285355,3,LOW_SIGNAL,Giao dịch xuyên biên giới. Risk phụ thuộc vào việc user có quen giao dịch nhiều quốc gia hay không.
high_decline_rate_flag AND cross_border_flag AND tokenised_flag,581,0.0083,5,0.008605851979345954,0.025471428571428572,-0.01686557659208262,0.3378629492732568,3,LOW_SIGNAL,Giao dịch xuyên biên giới. Risk phụ thuộc vào việc user có quen giao dịch nhiều quốc gia hay không.
high_decline_rate_flag AND card_not_present_flag AND cross_border_flag,871,0.012442857142857143,6,0.006888633754305396,0.025471428571428572,-0.018582794817123174,0.2704455203597183,3,LOW_SIGNAL,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác."
high_device_diversity_flag AND high_decline_rate_flag,902,0.012885714285714285,6,0.0066518847006651885,0.025471428571428572,-0.018819543870763383,0.26115082952695634,2,LOW_SIGNAL,User có nhiều thiết bị trong thời gian gần. Có thể là dấu hiệu account sharing hoặc account takeover.
high_decline_rate_flag AND cross_border_flag,1366,0.019514285714285713,9,0.006588579795021962,0.025471428571428572,-0.01888284877640661,0.2586654995241376,2,LOW_SIGNAL,Giao dịch xuyên biên giới. Risk phụ thuộc vào việc user có quen giao dịch nhiều quốc gia hay không.
high_device_diversity_flag AND high_decline_rate_flag AND card_not_present_flag,591,0.008442857142857143,3,0.005076142131979695,0.025471428571428572,-0.02039528643944888,0.19928768886067227,3,LOW_SIGNAL,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác."
high_device_diversity_flag AND high_decline_rate_flag AND tokenised_flag,409,0.005842857142857143,2,0.004889975550122249,0.025471428571428572,-0.020581453021306324,0.19197884941590435,3,LOW_SIGNAL,User có nhiều thiết bị trong thời gian gần. Có thể là dấu hiệu account sharing hoặc account takeover.
high_decline_rate_flag AND night_transaction_flag AND cross_border_flag,479,0.006842857142857143,2,0.0041753653444676405,0.025471428571428572,-0.021296063226960933,0.16392348520063646,3,LOW_SIGNAL,Giao dịch xuyên biên giới. Risk phụ thuộc vào việc user có quen giao dịch nhiều quốc gia hay không.
